Title,Content,Date
The new 'gold rush' for green lithium,"Lithium is currently sourced mainly from hard rock mines, such as those in 
 Australia, or underground brine reservoirs below the surface of dried lake 
 beds, ...",25 Nov 2020
50 Migliore mtb elettrica nel 2021 In base a 34 Recensioni,"Batteria removibile da 36 V – 8 Ah celle SAMSUNG lithium 288 Wh; Pneumatici 
 26″ x 1.75″ – 3 velocità selezionabili dal display; Display LED, cambio 
 SHIMANO ...",25 Nov 2020
50 Migliore motosega alpina nel 2021 In base a 694 Recensioni,"Batterie lithium-ion per una durata maggiore; 2,5 ah; Voltaggio 40v; 
 Compatibile a tutti i prodotti a batteria 40v alpina. Acquista da Amazon ...",29 Nov 2020
Lithium Americas Announces Closing of US$100M ATM Offering,"VANCOUVER, British Columbia, Nov. 30, 2020 (GLOBE NEWSWIRE) -- Lithium 
 Americas Corp. (TSX: LAC) (NYSE: LAC) (""Lithium Americas"" or the ""Company"") 
 is ...",30 Nov 2020
China's Tianqi Lithium narrowly avoids default with last-minute ...,"Tianqi Lithium's substantial debt stems from it taking a minority stake in 
 Chilean competitor SQM two years ago. The price tag was $4.06 billion for a 
 23.77% ...",1 Dec 2020
Altair Enters Binding Agreement for Advanced Lithium ...,"Altair Enters Binding Agreement for Advanced Lithium Extraction and 
 Processing Technologies. December 01, 2020 09:00 ET | Source: Altair 
 International Corp.",1 Dec 2020
50 Migliore tassellatori a batteria makita nel 2021 In base a 790 Recensioni,"Batteria 18V 3Ah Lithium. Acquista da Amazon. 18. Makita 1 Tassellatore 
 SDS+, 18V, 2 funzioni, 18 V, Blu -Fai da te. By Makita · Altre immagini.",1 Dec 2020
Explainer: the opportunities and challenges of the lithium ...,"Powering the global electric vehicle revolution, lithium is highly prized. 
 Yet, resource sovereignty, the metal's water footprint and recycling 
 offer ...",2 Dec 2020
Ganfeng announces lithium battery recycling plant in Mexico,"Wang Xiaoshen, CEO of Ganfeng Lithium said the plant will supply the 
 growing US electronic vehicle (EV) market and will recycle batteries from 
 Tesla cars, as ...",2 Dec 2020
Lithium market recharges as electric vehicle sales rise,"Lithium-related stocks have been on a turbocharged run in recent weeks, 
 encouraged by a growing number of cars rolling on to the roads of Europe 
 and China.",2 Dec 2020
The first phase of Li-Cycle's lithium-ion battery recycling hub is ...,"The company's second 'Spoke' facility has been completed in Rochester New 
 York and is set to feed 5,000 tons of spent lithium-ion batteries per year 
 to the ...",3 Dec 2020
Standard Lithium Successfully Completes Proof-of-Concept of,"HIGHLIGHTS. >99.9% purity lithium carbonate produced (aka '3 nines'); 
 Successful proof-of-concept of modern lithium processing technology; 
 Start-to-finish ...",3 Dec 2020
New Constitution Could Help Chile Avert the Lithium Curse,"Chile is on the cusp of a new era. Just as its lithium—a common element of 
 energy storage technology, which is itself a critical component of the 
 clean ...",3 Dec 2020
"Posco hits lithium jackpot in Argentina, accelerates EV battery material 
 value chain","Posco Group said Thursday its salt lake in Argentina contains 13.5 million 
 metric tons of lithium reserves, more than six times greater than 
 initial ...",3 Dec 2020
New York Power Authority kicks off pilot to trial safe lithium-ion ...,"A 50kW / 250kWh battery storage system has been installed outside NYPA's 
 White Plains offices, using 'Supercell' lithium-ion battery technology 
 developed by ...",3 Dec 2020
"Apple's Photos app may recognize people by face and body language in the 
 future","Lithium-ion battery pioneer and Nobel Prize winner Akira Yoshino believes 
 that Apple could announce some type of electric vehicle initiative by the 
 end of ...",3 Dec 2020
Lithium Americas announces Final Environmental Impact ...,"Thacker Pass, located north of Winnemucca, Nevada, USA, is 100% owned by 
 Lithium Nevada Corp. (“Lithium Nevada”), a US corporation and wholly-owned 
 subsidiary ...",4 Dec 2020
Standard Lithium completes Li-extraction proof-of-concept at ...,"Successful operation of the technology at pre-commercial continuous scale 
 has directly extracted lithium from brine in Arkansas and produced a 
 purified, ...",4 Dec 2020
Reprieve for lithium producer shines light on Beijing's priorities,"Sign up to myFT Daily Digest to be the first to know about Tianqi Lithium 
 news. In China, if you owe your creditors a few hundred million dollars, 
 you had ...",7 Dec 2020
Cornish Lithium turns to hard rock deposit with Lepidico ...,"Cornish Lithium Ltd, the mineral exploration and development company based 
 in Cornwall, UK, is pleased to announce that it will now accelerate the 
 Trelavour ...",7 Dec 2020
"Lithium: Meaning, Side Effects, Precautions","Lithium is a chemical element found in nature. Lithium is a light, soft 
 metal that is used in a variety of forms. Some of these forms, such as 
 lithium carbonate ...",7 Dec 2020
CBAK Energy Joined Hands with LEAD to develop Smart ...,"DALIAN, China, Dec. 7, 2020 /PRNewswire/ -- CBAK Energy Technology, Inc. 
 (""CBAK Energy"", or the ""Company"", NASDAQ: CBAT), a leading lithium-ion 
 battery ...",7 Dec 2020
Battery startup backed by Bill Gates claims major breakthrough,"The company's lithium-metal battery offered greater capacity in testing 
 than similar-size current lithium-ion batteries, could recharge more 
 quickly, ...",8 Dec 2020
Study finds fluorine as possible substitute for lithium in ...,"Interestingly, the fluoride ion is the mirror opposite of the lithium ion, 
 having the strongest attraction for electrons, which allows it to easily 
 carry out ...",8 Dec 2020
"Northern Minerals buoyed by heavy rare earths outlook in ‘green"" COVID 
 recovery","... ioneer's Rhyolite Ridge lithium-boron project in US poised to take 
 advantage of global shift toward sustainable energy solutions · Salt Lake 
 Potash ...",8 Dec 2020
China's struggling Tianqi Lithium to get $1.4bn from Australian ...,"HONG KONG -- Tianqi Lithium, a Chinese lithium producer struggling to meet 
 heavy debt repayment obligations, said it had reached agreement to sell 
 almost ...",9 Dec 2020
Piedmont Announces Intent to Re-Domicile to United States,"NEW YORK--(BUSINESS WIRE)--Piedmont Lithium Limited (“Piedmont” or 
 “Company”) is pleased to announce its intention to re-domicile from 
 Australia to the ...",9 Dec 2020
Australia's IGO to buy stake in Greenbushes lithium mine from ...,"China's Tianqi, one of the world's top producers of lithium chemicals used 
 in electric-vehicle batteries, urgently needs the proceeds from the sale to 
 make loan ...",10 Dec 2020
Questions and Answers on Sustainable Batteries Regulation,"The number of lithium batteries ready for recycling is expected to increase 
 700 times between 2020 and 2040. At the same time, industry is now 
 better ...",10 Dec 2020
Toyota unveils new fuel cell car in fresh push on hydrogen ...,"Explainer: Are lithium-ion batteries in EVs a fire hazard? August 23, 2021 
 · Future of Money. Crypto platform Poly Network says hacked funds returned.",11 Dec 2020
GLOBAL MARKETS Stocks take a breather as Brexit and U.S. ...,"Explainer: Are lithium-ion batteries in EVs a fire hazard? August 23, 2021 
 · Europe. EXCLUSIVE EU considers help for rare earth magnet production - 
 sources.",11 Dec 2020
"Argentina eyes lithium expansion, but hurdles may dampen ambitions","Government sees lithium mining as a significant source of revenue in coming 
 years, with officials hoping to boost production from 40,000 to more 
 than ...",12 Dec 2020
The World’s Top Lithium Producers,"U.S. - 4.1%. Given the abundance of lithium reserves and the current status 
 of lithium production in their respective countries, it seems likely that 
 Chile and ...",13 Dec 2020
What you should know about manufacturing lithium-ion batteries,"For example, whether a lithium iron phosphate battery is safer than a 
 lithium-nickel-manganese-cobalt battery. In truth, battery performance is 
 affected by not ...",14 Dec 2020
"Indonesia says China's CATL plans to invest $5 billion in lithium battery 
 plant","JAKARTA (Reuters) - China's Contemporary Amperex Technology (CATL) plans to 
 invest $5 billion in a lithium battery plant in Indonesia, Indonesia's 
 deputy ...",14 Dec 2020
Tadiran lithium batteries survive -80°C to monitor COVID-19 ...,"Tadiran, a manufacturer of lithium batteries, offers bobbin-type lithium 
 thionyl chloride (LiSOCl2) batteries that have been specially modified for 
 use in ...",14 Dec 2020
Lithium-ion Battery Recycling Market Development – Murphy's ...,"JCMR recently introduced Lithium-ion Battery Recycling study with focused 
 approach on market size & volumes by Application, Industry particular 
 process, ...",14 Dec 2020
"Neo Lithium Closes Strategic Investment with CATL, the ...","15, 2020 /CNW/ - Neo Lithium Corp. (""Neo Lithium"" or the ""Company"") (TSXV: 
 NLC) (OTCQX: NTTHF) (FSE: NE2) is pleased to announce ...",15 Dec 2020
Lithium for batteries from the Upper Rhine Graben's geothermal resources,"Under a joint project called UnLimited, partners EnBW, the Karlsruhe 
 Institute of Technology, BESTEC, Hydrosion and the University of Göttingen 
 will be ...",15 Dec 2020
Europe's Largest Hard-Rock Lithium Resource Developer ...,"Europe's Largest Hard-Rock Lithium Resource Developer Commences Trading on 
 NASDAQ International. News provided by. European Metals Holdings Limited. 
 Dec 15, ...",15 Dec 2020
First Drive: 2021 Ford Mustang Mach-E,"... running out of lithium ions while an extended-range rear-wheel-drive 
 version ... will soon boast 350 kilowatts replenishing the Taycan's lithium 
 ions.",15 Dec 2020
The plant-based meat market is estimated to be valued at ...,"World Leader in Lithium Signs Definitive Agreement, Begins Drill Program on 
 It's Production Test Well in Argentina; on Track and Ahead of Schedule ...",15 Dec 2020
Solid Power now producing large form factor 22-layer 20 Ah ...,"Solid Power's sulfide-based all solid-state lithium metal batteries are 
 manufactured using lithium-ion industry standard processes and automated 
 equipment.",16 Dec 2020
Batteries For Electric Cars Speed Toward a Tipping Point,"The average price per kilowatt-hour for a lithium-ion battery pack, 
 according to the survey of nearly 150 buyers and sellers, has fallen to 
 $137, ...",16 Dec 2020
Neo Lithium closes strategic investment with CATL; ~8% stake ...,"Canada-based Neo Lithium Corp. (NLC) announced the closing of a previously 
 announced equity investment by China-based Contemporary Amperex Technology 
 Co.",16 Dec 2020
CATL to begin production of lithium batteries for EVs at its new ...,"According to a Reuters report, the new lithium battery plant will start 
 production in 2024. The date was mentioned by Septian Hario Seto, deputy 
 minister of ...",17 Dec 2020
Home Insurance Market including top key players AFLAC ...,"... Lithium Foil Market to Garner Brimming Revenues by 2028| Top Key 
 Players – Ganfeng Lithium, FMC, Chemetall, CNNC Jianzhong, Hongwei 
 Lithium, ...",17 Dec 2020
Phelas: Verflüssigte Luft als nachhaltiger Stromspeicher,"Lithium-Ionen-Batterien sind hier am prominentesten und erfahren aktuell 
 den größten Aufschwung. Die Marktanalyse zeigt allerdings auf, dass die 
 Nachfrage ...",18 Dec 2020
VTT Technical Research Centre of Finland,"... for sustainable sodium ion batteries that rival today's lithium ion 
 technologies · Virtual reality reduces pain and anxiety in children: A Game 
 Changer ...",20 Dec 2020
"Water or Mineral? In Chile, a Debate Over Lithium Brine","Lithium is one of Earth's most widespread elements. The metal is found just 
 about everywhere, even in small traces in drinking water. It's a key 
 element in ...",21 Dec 2020
University of Luxembourg,"... for sustainable sodium ion batteries that rival today's lithium ion 
 technologies · Virtual reality reduces pain and anxiety in children: A Game 
 Changer ...",21 Dec 2020
SQM announces 8-year deal to supply lithium to LG Energy ...,"2 producer of lithium, said the contract would run between 2021 and 2029 
 and involves the supply of approximately 55,000 metric tons of lithium 
 carbonate ...",22 Dec 2020
Chairman of China's Tianqi Lithium required to lend company ...,"Tianqi Lithium, in a filing to the Shenzhen Stock Exchange, where it is 
 listed, said that Chairman Jiang Weiping's investment vehicle will extend a 
 loan of $117 ...",22 Dec 2020
SQM signs lithium supply agreement with LG Energy Solutions,"Chilean lithium producer Sociedad Quimica y Minera (SQM) has signed a 
 long-term supply agreement for high quality lithium cathode material with 
 LG Energy ...",23 Dec 2020
Toyota's cheap two-seater EV plan for 2021 isn't what you'd expect,"Just as important will be the battery tech. This first EV will rely upon a 
 lithium-ion pack that has been built by Prime Planet Energy & Solutions, 
 which just ...",23 Dec 2020
Gujarat: State to host India’s first Lithium refinery,"The proposed project is expected to help Gujarat secure the raw material 
 supply for domestic manufacturing of Lithium batteries as it looks to 
 promote electric ...",25 Dec 2020
Turkey's new lithium plant to save $20M imports,"Turkey's Eti Maden Lithium Production Plant inaugurated in the country's 
 central province of Eskisehir on Saturday will help prevent annually $20 
 million ...",26 Dec 2020
"Chile's SQM outlines major expansion plans for lithium, nitrate ...","All Chilean lithium production is from underground Salar de Atacama brine 
 deposits. It will also fund the Mt Holland project in Australia. All this 
 is being ...",26 Dec 2020
India's first lithium refinery to be set up in Gujarat,"The lithium ore will be imported from Australia and processed in the 
 refinery. Manikaran Power Limited, which is one of the largest power 
 trading and renewable ...",28 Dec 2020
Tesla signs long-term lithium hydroxide supply deal with China’s Yahua,"Lithium hydroxide is used in the production of battery cells. Tesla 
 recently announced its plan to produce its own battery cells, but the 
 automaker has also ...",29 Dec 2020
China's Yahua agrees five-year deal to supply lithium to Tesla,"(Reuters) -China's Sichuan Yahua Industrial Group Co Ltd said on Tuesday it 
 had signed a deal to supply battery-grade lithium hydroxide to U.S. 
 electric ...",29 Dec 2020
Indonesia says $9.8 bln EV battery MOU agreed with LG ...,"Bahlil said the agreement made Indonesia the first country in the world to 
 integrate the electric battery industry from mining to producing electric 
 car lithium ...",29 Dec 2020
Cambodia starts first crude oil production after years of delays,"Rio Tinto-led plan for major lithium mine stirs protests in Serbia. August 
 26, 2021 · Energy. China's Sinopec Shanghai set to complete high-grade 
 carbon ...",29 Dec 2020
Tatsächlicher Verbrauch: Mercedes GLA 250 e mit Plug-in-Antrieb im Test,"Stromverbrauch und elektrische Reichweite. Die 15,6-kWh-Batterie mit 
 Lithium-Ionen-Technik lässt sich über den 7,4-kW-Onboard-Lader recht ...",30 Dec 2020
Is lithium-ion the best way to power a renewable energy future?,"Lithium-ion batteries are helping to pave the way toward a renewable energy 
 future. The technology powers our laptops, smartphones and electric 
 vehicles.",1 Jan 2021
2021 PREVIEW: Sustainability takes center stage in lithium ...,"Sustainable mining of lithium - a critical raw material in the 
 manufacturing of lithium-ion batteries that also plays a pivotal role in 
 vehicle electrification ...",4 Jan 2021
Lithium-Ion Battery Recycling Finally Takes Off in North America and Europe,"Li-Cycle, Northvolt, and Ganfeng Lithium are among those building recycling 
 plants, spurred by environmental and supply-chain concerns.",5 Jan 2021
Taisen Recycling – Murphy's Hockey Law,"JCMR recently introduced Lithium-ion Battery Recycling study with focused 
 approach on market size & volumes by Application, Industry particular 
 process, ...",6 Jan 2021
Cornish Lithium granted rights to explore sea by Crown Estate,"Lithium is a core ingredient in electric vehicle batteries. The UK 
 currently imports lithium, and its environmentally responsible production 
 in the UK would ...",6 Jan 2021
Albemarle to boost Nevada lithium output as electric vehicle demand climbs,"(Reuters) - Albemarle Corp said on Thursday it will double production at 
 its lithium facility in Silver Peak, Nevada, part of a plan to boost supply 
 for the ...",7 Jan 2021
Chile threatens legal action to get Albemarle to disclose lithium reserves,"(This story was refiled to correct spelling of Albemarle in headline). 
 Brine pools from a lithium mine, that belongs U.S.-based Albemarle Corp, ...",7 Jan 2021
"India, Australia will gain from expanded trade of lithium resources, says 
 Aus High Commissioner Barry O'Fa","Barry O'Farrell, Australian High Commissioner to India. New Delhi: 
 Australia and India both gain from the promise of expanding trade in 
 lithium resources, said ...",8 Jan 2021
"Zinc-ion batteries: 'Up to 50% cheaper than lithium-ion, with ...","The world's reliance on lithium batteries and the relative scarcity of that 
 key metal will put the energy transition at risk — unless cheaper 
 alternatives ...",8 Jan 2021
How to Sleep With a Kidney Stent: Tips and Tricks,"lithium; diuretics, such as spironolactone (Aldactone). Talk to your doctor 
 before taking dandelion root extract, as it can interact with many 
 medications.",8 Jan 2021
CPSC warning highlights fire risk of loose 18650 lithium-ion batteries,"The Consumer Product Safety Commission is warning customers against 
 purchasing loose lithium-ion battery cells that can be used for vapes, 
 flashlights and ...",9 Jan 2021
Is Lithium the new oil?,"Lithium was discovered in 1817...By Swedish chemist Johann Arfvedson. The 
 most important use of Lithium today is in rechargeable batteries for 
 electronics and ...",9 Jan 2021
How Elon Musk’s biography led to a Tesla investor retiring at 43,"Lithium junkies, it is not free. Bill Johnson • 7 months ago. Not sure what 
 your point is but I will admit to being an adrenaline junkie and have 
 really ...",9 Jan 2021
Piedmont Lithium Announces Strategic Investment in Quebec ...,"Piedmont Lithium Announces Strategic Investment in Quebec Hard-Rock Lithium 
 Developer Sayona Mining. US$12 million investment to acquire 19.9% of 
 Sayona Mining ...",11 Jan 2021
"Looking for lithium toehold, India finds a small deposit in Karnataka","Preliminary surveys by the Atomic Minerals Directorate for Exploration and 
 Research (AMD), are learnt to have shown the presence of 1,600 tonnes of 
 lithium ...",11 Jan 2021
Altius Participates in Lithium Royalty Corporation Financing,"Lithium Royalty Corporation was founded in May 2018 as a private royalty 
 and streaming company focused on the lithium mining sector.",11 Jan 2021
Soft drinks maker Fentimans eyes US growth after year of transition,"TransportLithium-ion batteries have previously been sent abroad for 
 recycling · Devon's vegan chocolate maker Moo Free targets adult market 
 with new ...",11 Jan 2021
"Weak lithium prices could slow EV revolution, Albemarle warns","(Reuters) - Global supplies of lithium used to make electric vehicle (EV) 
 batteries will fall short of projections for demand to more than triple by 
 2025 if ...",12 Jan 2021
Portugal's Galp takes 10% stake in Savannah Resources' lithium mine,"Portugal is Europe's biggest lithium producer, but its miners sell almost 
 exclusively to the ceramics industry and are only now preparing to produce 
 higher- ...",12 Jan 2021
"South American Lithium, Fuel for Zero Emission Vehicles!","Nearly 60-70 per cent cost of E-vehicle is its most common rechargeable 
 battery (Lithium Battery), and India is fully depended on the importation 
 of Lithium ...",13 Jan 2021
The big winners from Tesla stock surge: lithium miners and battery makers,"Lithium is a key component for batteries in electric cars. The Global X 
 Lithium & Battery Tech ETF (LIT), a fund that owns Tesla (TSLA) and other 
 companies ...",13 Jan 2021
Albemarle to double US lithium output,"Lithium by the numbers. $720 million. Albemarle's sales of lithium for 
 energy storagea. 1 million metric tons. Global electric vehicle lithium 
 demand by 2025 ...",13 Jan 2021
Miner Gets Closer to Producing 'Green' Lithium for EV Batteries,"Vulcan Energy presents pre-feasibility study on German license · Australian 
 firm says it has Europe's largest lithium resources.",15 Jan 2021
Inside lithium giant SQM's struggle to win over indigenous ...,"SANTIAGO, Jan 15 (Reuters) - SQM , the world's No. 2 lithium producer, cut 
 a deal with Chile in 2018 that allowed it to ramp up output from the 
 Atacama, ...",15 Jan 2021
BLM approves Thacker Pass Lithium mine near Winnemucca ...,"In July of 2020, Tim Crowley, vice president of government and community 
 relations for Lithium Nevada, gave a presentation on the Thacker Pass 
 project to the ...",15 Jan 2021
Protecting fragile ecosystems from lithium mining,"image captionDrilling for lithium brine at the Kachi site, Argentina. 
 Between 2015 and 2018 the price of lithium carbonate, the source of one of 
 the most ...",15 Jan 2021
Ambitious plans to produce zero-emission lithium with geothermal in Germany,"Vulcan Energy Resources plans the development of up to 5 geothermal power 
 plants in Germany that are to produce electricity and zero-emission lithium.",17 Jan 2021
What is a Lithium-ion Battery? A Better Power Source,"While some lithium-ion battery packs are made up of just one cell, most 
 power tool batteries use multiple cells. Engineers wire battery packs to 
 charge or ...",17 Jan 2021
Warmed-up lithium-based batteries could make electric vehicles cheaper,"Lithium batteries that operate at a higher temperature could be cheaper and 
 safer than other metal batteries for electric cars.",18 Jan 2021
Tianqi Lithium cancels $2.5bn share sale after exchange objects,"Although lithium is a key ingredient for batteries used to power everything 
 from smartphones to electric vehicles, Tianqi Lithium has strained to pay 
 off bills ...",18 Jan 2021
Lithium Discovered In India: What Does It Mean For ...,"India needs lithium to produce lithium-ion batteries used for 
 electrification of transport and storage of renewable energy to boost the 
 nation's efforts ...",19 Jan 2021
IronRidge Resources completes Ewoyaa Lithium scoping study,"IronRidge Resources Ltd, an African focused minerals exploration company, 
 has announced the completion of a scoping study on the Ewoyaa Lithium 
 Project in ...",19 Jan 2021
UCalgary-led project tackles long-standing problem in ...,"Lithium ion battery. Lithium could boost Alberta's resource sector: paper. 
 Read more · Naomi Lightman. New study examines impact of pandemic on 
 immigrant ...",19 Jan 2021
We’re running out of lithium for batteries – can we use salt instead?,"Lithium-ion batteries power the world, but with lithium running low, we 
 desperately need a viable alternative. Here's why common salt may be our 
 best bet.",20 Jan 2021
NTSB Report Addresses Safety Issues Related to Lithium-Ion ...,"Risks to emergency responders from high-voltage, lithium-ion battery fires 
 are addressed in a new safety report from the National Transportation 
 Safety Board.",20 Jan 2021
Israeli lithium-ion battery offers EV full charge in five minutes,"StoreDot has developed a battery technology that uses semiconductor 
 nanoparticles in the cell's anode instead of graphite which is used in 
 conventional lithium- ...",20 Jan 2021
"Komaki Launches Three New High-Speed EVs In India; Prices Start At Rs. 
 96,000","The scooter has a range of 100-150 km on a single charge and it gets a 
 detachable lithium-ion battery. Komaki is yet to reveal the complete 
 specifications ...",20 Jan 2021
Key components for lithium-ion battery development,"“The technology for lithium-ion batteries is developing quickly and we see 
 a more widespread use in mobility,” Phylion writes in a company statement.",25 Jan 2021
LME sets launch date for lithium futures contract settled ...,"The London Metal Exchange will launch its new cash-settled lithium futures 
 contract on June 14, 2021, settled against Fastmarkets' price assessment 
 for ...",25 Jan 2021
Miner Piedmont Lithium Soars on Buy Rating. EV Boom Continues.,"Piedmont Lithium (PLL) is one of those companies. Its shares were up about 
 470% over the past year after rising almost 7% in early trading Monday. 
 Another ...",25 Jan 2021
"Así es como el rediseño de ""Proton"" en Firefox alterará la ...","La minera china Ganfeng Lithium invierte $ 600 millones en Argentina · 
 Pasaporte de Ghana sin visa a los Emiratos Árabes Unidos: ¿Pueden los 
 titulares de ...",26 Jan 2021
"43 Migliore caricabatterie portatile per iphone nel 2021 In base a 187 
 Recensioni","Tecnologia Smart IC Sicurezza CertificataUltra reliable A Lithium-Ion 
 battery; Adotta automaticamente la tecnica di identificazione, la batteria 
 può ...",26 Jan 2021
Update: Barrel Energy to Provide Tech Space for Lithium Battery Recycling,"(ATAO: OTC) to develop ATAO's prized lithium/rare earth and gold assets in 
 Nevada. Mr. Alford was also the founder of American Battery Metals Corp.",28 Jan 2021
Tianqi Lithium's controlling shareholder to get investment of up to $2.5 bln,"Jan 29 (Reuters) - Tianqi Lithium Corp on Friday said an unnamed entity 
 would invest up to 16 billion yuan ($2.5 billion) in its controlling 
 shareholder as ...",29 Jan 2021
Rétrospective : les cinq informations à retenir dans l'actualité ...,"Ces derniers mois, Firefinch et IronRidge ont conclu des accords avec des 
 partenaires internationaux pour développer leurs projets de lithium, ...",29 Jan 2021
Two lithium battery plants to be set up in Karnataka: Deputy CM,"BENGALURU: Two lithium battery- manufacturing plants would be set up in 
 Karnataka to promote e-vehicles in order to reduce air pollution, deputy 
 chief ...",30 Jan 2021
Back to work,"Lithium Ion batteries. It does not seem that long ago that we were hearing 
 of battery fires in Boeing 787 Dreamliners and exploding Samsung phones.",1 Feb 2021
Electric vehicles in SA: What’s currently available – and what’s coming.,"A 42,2 kWh lithium-ion battery provides up to 260 km of range. Charging the 
 batteries up from empty to 80% will take approximately 3 hours when using a 
 BMW ...",1 Feb 2021
Sensata Technologies Furthers Electrification Strategy with ...,"Lithium Balance is a leading technology provider for Battery Management 
 Systems (BMS), a critical performance system in applications utilizing 
 lithium-ion ...",2 Feb 2021
Mining Billionaire Targets EV Boom With 'Green' Lithium Play,"Billionaire Gina Rinehart's mining empire will help to finance a lithium 
 project in Germany being developed to supply the key ingredient for 
 electric-car ...",3 Feb 2021
MegaWatt Lithium Announces Completion of Lithium Property ...,"3, 2021 /PRNewswire/ - MegaWatt Lithium and Battery Metals Corp. (CSE: 
 MEGA) (the ""Company"" or ""MegaWatt"") is pleased to announce that further to 
 its press ...",3 Feb 2021
The Battery Is Ready to Power the World,"Rechargeable lithium-ion batteries were first commercially used in 
 hand-held camcorders in 1991. Laptops soon followed. A decade later, 
 batteries enabled ...",5 Feb 2021
"Meet the company that's looking to mine lithium from Alberta's old oil and 
 gas wells","Meet the company that's looking to mine lithium from Alberta's old oil and 
 gas wells. Extracted lithium from brine in old wells could find its way 
 into ...",5 Feb 2021
