Title,Content,Date
How India’s First Electric Cab Service is Making Bangalore Less Polluted,"Lithium Technologies, founded by Sanjay Krishnan, started off with just 10 
 electric cabs. Today, within just nine months, Lithium has over 200 
 vehicles that ...",14 Jun 2016
Hotter all the way: Lithium wall contains plasma without ...,"You may have known lithium from its role in rechargeable batteries, but did 
 you know it may be a vital in fusion reactors? These reactors require walls 
 that don ...",15 Jun 2016
Materials Used In Electric Car Batteries,"Lithium-ion batteries are utilized in the majority of all-electric and 
 plug-in hybrid electric vehicles; nickel-metal-hydride are common for 
 hybrid cars; and ...",15 Jun 2016
Loofah-based material could give lithium batteries a boost,"Today's mobile lifestyle depends on rechargeable lithium batteries. But to 
 take these storage devices to the next level—to shore up the electric grid 
 or for ...",15 Jun 2016
"Here's why Nemaska Lithium thinks it could become the world's lowest cost 
 producer","Here's why Nemaska Lithium thinks it could become the world's lowest cost 
 producer. Nemaska Lithium Inc. is planning to make its Whabouchi Lithium 
 Project in ...",16 Jun 2016
"BRIEF-Wealth signs LOI to buy Pujsa Lithium Project, Salar De Pujsa, Chile","June 16 (Reuters) - Wealth Minerals Ltd. * Wealth signs LOI to acquire 
 Pujsa Lithium Project, Salar De Pujsa, Chile Source text for Eikon: Further 
 company ...",16 Jun 2016
Yarmouth County lithium deposit draws Chinese company,"A Yarmouth County lithium deposit first staked nearly two decades ago is 
 attracting new interest as demand increases for the rare mineral used in 
 electric ...",21 Jun 2016
Enovix Corporation In Pilot Production Of New 3D Silicon ...,"""The lithium-ion battery is the engine that drives today's global mobile 
 information and communications market, but conventional batteries cannot 
 keep pace with ...",21 Jun 2016
BYD joins lithium mining in west China's Salt Lake - Business ...,"XINING - China's electric car maker BYD on Thursday signed a framework 
 agreement to take part in lithium resource mining in Salt Lake in northwest 
 China's ...",23 Jun 2016
Elon Musk Is Squaring Off Against China for the Future of Tesla,"They're used to make lithium ion batteries, and Chief Executive Officer 
 Elon Musk needs unprecedented quantities of the metals to reach an 
 ambitious goal: ...",23 Jun 2016
Lithium-Sulfur Batteries Overcome Another Limitation: High Temperatures,"Lithium-sulfur (Li-S) batteries have been pursued as an alternative to 
 lithium-ion (Li-ion) batteries for powering electric vehicles due to their 
 ability to ...",24 Jun 2016
Digital Edition,"... CO2, sulfur and even lithium.NV: How does the transportation management 
 system influence fiscal efficiency and improve delivery of product?",25 Jun 2016
The Growth in Lithium Mining Investment,"Demand for lithium is expected to soar in the coming months and years, 
 principally underpinned by the rise in the popularity of electric vehicles.",27 Jun 2016
Stem CTO: Lithium-Ion Battery Prices Fell 70% in the Last 18 Months,"When completed, the so-called Gigafactory will manufacture more lithium-ion 
 batteries each year than were produced globally in 2013.",28 Jun 2016
Nevada Energy Metals Acquires 73.6 Square km (28.4 Square ...,"The Lithium deposit model for Dixie Valley is a Clayton Valley style brine 
 deposit. Dixie Valley Overview. Dixie Valley is located in west central 
 Nevada, about ...",28 Jun 2016
"In Nevada's Deserts, Exploration Startups Seek Lithium Riches","Nevada's prehistoric lakebeds are more than just picturesque, they're the 
 site of a lithium rush taking place on public lands. This quest for alkali 
 riches ...",29 Jun 2016
"Noram Ventures Amasses Largest Land Package In Nevada's Clayton Valley With 
 Acquisition Of Additional Lithium Claims","This latest acquisition makes Noram the largest direct holder of lithium 
 claims in the Clayton Valley. The new claims are contiguous with the 
 eastern ...",29 Jun 2016
"Lithium battery prices decline, lithium battery demand rises","Some are calling the nascent lithium bull market a 'bubble.' But 
 considering the rate at which lithium-ion battery demand is growing, that 
 hardly seems ...",5 Jul 2016
Can Redflow’s Home Flow Battery Really Beat Lithium-Ion?,"Australian firm Redflow is drawing cautious praise for its attempts to 
 establish flow batteries as an alternative to lithium-ion in the 
 residential energy ...",6 Jul 2016
Lack of lithium in early Universe may be evidence for new particle,"For example, Big Bang theory predicts that about five lithium atoms were 
 made for every ten billion hydrogen atoms (I am only talking about one 
 isotope of ...",6 Jul 2016
Half a million hoverboards recalled in U.S. over fire risk,"... at least 99 incidents reported of the lithium-ion battery packs in the 
 hoverboards overheating, sparking, smoking, catching fire and possibly 
 exploding.",6 Jul 2016
New clue to how lithium works in the brain,"Since the 1970s, U.S. doctors have prescribed lithium to treat patients 
 with bipolar disorder. While the drug has a good success rate, scientists 
 are still ...",7 Jul 2016
New clue to how lithium works in the brain: Biologists find a ...,"Biologists have discovered a possible explanation for why lithium helps 
 patients with bipolar disorder. In a study of C. elegans worms, the 
 researchers ...",7 Jul 2016
Lithium: Chile’s buried treasure,"A silvery-white metal that reacts violently with water and is so volatile 
 that it is only found in compounds in nature, lithium was discovered by 
 Johan August ...",7 Jul 2016
How to keep your drone batteries from exploding,"Lithium polymer or LiPo batteries have a lot of benefits that have made 
 them the choice for use in consumer drones. They have a high energy density 
 in ...",9 Jul 2016
Green cars in spotlight as lithium demand causes flamingo flocks to shrink,"The vehicles will be powered by rechargeable batteries containing lithium, 
 a silver-white metal found in brine deposits under the world's driest 
 desert in ...",10 Jul 2016
A new look at an old drug: neuroprotective effects and ...,"Lithium is still considered a first-line therapy for both the acute and 
 long-term treatment of bipolar disorder (BD), due to its well-documented 
 antimanic, ...",11 Jul 2016
Lithium is the Pharmaceutical Industry's Last Sane Drug. Is it Doomed?,"Lithium isn't your typical psychiatric drug. ... Lithium became the go-to 
 for treating bipolar disorder, and for decades it existed largely in a 
 vacuum, ...",11 Jul 2016
Magnetic Field Makes a Better Lithium-Ion Battery for Electric Vehicles,"Researchers at MIT have developed a manufacturing approach for the 
 electrode material of lithium-ion (Li-ion) batteries that should lead to a 
 threefold ...",12 Jul 2016
Hierarchical MoS2 tubular structures internally wired by ...,"Molybdenum disulfide (MoS2), a typical two-dimensional material, is a 
 promising anode material for lithium-ion batteries because it has three 
 times the ...",13 Jul 2016
"Lithium Extraction Techniques - A Look At The Latest Technologies And The 
 Companies Involved","Leading companies include Lithium Australia, POSCO, Simbol, Tenova Bateman, 
 ERAMET, Neometals and Nemaska Lithium. New lithium extraction technologies 
 can have ...",14 Jul 2016
Shaft sinking starts at Platreef,"23 AUG 2021. AMG building industrial lithium battery · Power / Remote 
 power. 23 AUG 2021. Future of Mining.",15 Jul 2016
Flamingo fans fume as car-makers mine salt flats for lithium,"The vehicles will be powered by rechargeable batteries containing lithium, 
 a silver-white metal found in brine deposits under the world's driest 
 desert in ...",17 Jul 2016
"Better lithium ion batteries, how do they work? Magnets!","The alignment gives lithium ions a clearer path to transit the battery, 
 leading to improved performance. The electrodes of Lithium-ion batteries 
 are often ...",18 Jul 2016
Neo Lithium Discovers High Grade and Low Impurity Salar ...,"(""Neo Lithium"" or the ""Company""), a company with 100% ownership of the Tres 
 ... a newly discovered and unique lithium salar and brine reservoir complex 
 in ...",20 Jul 2016
Oroplata picks up lithium brine project in Western Nevada Basin,"“The upcoming demand for lithium for electric vehicles is unserviceable 
 from current lithium production worldwide.” “Just imagine if the electric 
 vehicle market ...",21 Jul 2016
"Four ways to prolong gadgets' battery life, Tech News & Top ...","Lithium-based batteries found in modern gadgets should not be discharged 
 fully before charging, but older, nickel-based ones should.",23 Jul 2016
New lithium-oxygen battery greatly improves energy efficiency ...,"Lithium-air batteries are considered highly promising technologies for 
 electric cars and portable electronic devices because of their potential 
 for ...",25 Jul 2016
There is a race for lithium going on in Nevada,"Lithium is a key component in the production of batteries used in cell 
 phones and electric vehicles. As sales of electric vehicles, which topped 
 500,000 ...",25 Jul 2016
FMC Corporation Accelerates Battery Grade Lithium ...,"PHILADELPHIA, July 25, 2016 /PRNewswire/ -- FMC Corporation (NYSE:FMC) will 
 accelerate the expansion of its global lithium hydroxide production 
 capacity as ...",25 Jul 2016
Neo Lithium Corp. Opens the Market,"(NLC), joined Eric Loree, Team Manager, Listed Issuer Services, TSX Venture 
 Exchange to open the market. Neo Lithium holds mineral and surface rights 
 over a ...",27 Jul 2016
"Paul Pelosi, Jr. Enlisted to Promote Domestic Energy Source","Pelosi has now joined the Oroplata team as a Senior Advisor,” stated CEO 
 Craig Alford. “This is an unparalleled time in the growth of lithium 
 portable power and ...",27 Jul 2016
Lithium-ion pioneer Sony is selling its battery arm,"Sony started the battery business in 1975 and was the first company to 
 commercialize lithium-ion batteries back in 1991. The electronics giant has 
 been ...",28 Jul 2016
Battery Tech: Lithium Ion And Beyond,"Lithium-ion batteries to be exact, and whether the electric vehicle 
 industry's multi-billion-dollar bet on the technology will pay off. Listen.",28 Jul 2016
Tesla spurs demand for lithium chemicals,"Adding to lithium demand is a push by China to build more electric vehicles 
 and buses. Citing the signing of a multiyear supply agreement with a 
 “major ...",28 Jul 2016
Novel anode material for lithium-ion batteries,"For example, lithium chloride (LiCl) will exist as Li+ cation and Cl- 
 anion. New electrode materials have been intensively studied in order to 
 improve the ...",29 Jul 2016
Lithium could be the new gasoline as Tesla stokes demand ...,"Struggling with toxic air pollution levels, China is looking to alternative 
 fuels with renewed urgency. Battery grade lithium prices have spiked in 
 the ...",3 Aug 2016
Australia's lithium miners find themselves in a sweet spot,"Benchmark ""battery grade"" lithium carbonate that was selling for $5,000 to 
 $6,000 metric ton nine months ago reached $8,500 in June, and Australian 
 producers ...",4 Aug 2016
Stanford probes secrets of rechargeable batteries | Stanford ...,"Artist's rendition shows lithium-ion battery particles under the 
 illumination of a finely focused X-ray beam. (Image credit: Courtesy Chueh 
 Lab).",4 Aug 2016
Canadian Scientists Develop Vitamin-Driven Battery ...,"Left: schematic of vitamin-driven lithium-ion battery showing the direction 
 of lithium-ion diffusion under charging and discharging conditions.",4 Aug 2016
หนุ่มซิดนีย์เคราะห์ร้ายถูก iPhone 6 ระเบิดใส่ขา จนเกิดเป็นแผลไหม้ ...,"ทั้งนี้ Gareth Clear ยืนยันว่า iPhone 6 ของเขาซื้อมาจาก Apple Store 
 และไม่ได้มีการแก้ไขดัดแปลงใดๆ ส่วนปัจจัยที่ทำให้แบตเตอรี่ชนิด Lithium-ion 
 ระเบิดขึ้นมา อาจ ...",4 Aug 2016
X-rays offer clear view of how lithium-ion batteries work,"At the heart of every lithium-ion battery is a simple chemical reaction in 
 which positively charged lithium ions nestle in the lattice-like structure 
 of a ...",5 Aug 2016
Their time has come,A new type of electrical cell may displace the lithium-ion design. Aug ...,6 Aug 2016
Lithium To See Price Spike This Fall?,"Behold Some Beautiful Mounds of Lithium. According to a OilPrice.com 
 article, lithium prices will go up this year as oil prices don't ever do .",7 Aug 2016
Lithium-ion batteries: Capacity might be increased by six times,"Lithium ions migrate through the electrolyte (yellow) into the layer of 
 crystalline silicon (c-Si). During the charging cycle, a 20-nm layer (red) 
 develops ...",8 Aug 2016
"There's an Abundance of Lithium-6 in the Universe, and ...","The difference between Lithium-6 and Lithium-7 might not seem like much, 
 but it is poking holes in our understanding of how atoms formed during the 
 Big Bang ...",11 Aug 2016
"Lithium should be more widely used for bipolar disorder, researchers say","Lithium is most effective drug in reducing self-harm and suicide, and bad 
 reputation is misplaced, study suggests. GP prescription pad.",14 Aug 2016
A Tesla-Backed Startup Wants To Remake Lithium Mining,"We adjoin the Silverpeak mine, which is the first of the world's lithium 
 brine mines, which went into production in 1966. Q: Why is Nevada so unique 
 and ...",15 Aug 2016
Governments Must Clamp Down on Rogue Lithium Battery ...,"Geneva – The International Air Transport Association (IATA) partnered with 
 leaders of the lithium battery supply chain to demand stricter enforcement 
 of ...",15 Aug 2016
Mike from Stranger Things rocks out playing Nirvana,"Finn Wolfhard, who plays Mike Wheeler in the hit Netflix show, has kindly 
 shared a video of himself on Twitter rocking out to 'Lithium'.",16 Aug 2016
EV Lithium-Ion Battery Suppliers Outlook For H1 2016,"Here is a quick look at the progress for the lithium-ion battery market for 
 electric cars, which turns out to be growing faster than electric car 
 market ...",16 Aug 2016
Bolivia makes first shipment of lithium to China,"Lithium carbonate and potassium chloride are produced at a $19m pilot plant 
 run by Comibol, the state-owned miner, on the edges of the Salar de Uyuni 
 desert.",17 Aug 2016
Bolivia sets high hopes on its lithium industry - MINING.COM,"With a price tag of barely $70,000, Bolivia's lithium shipment to China is 
 being seen more like a symbolic transaction than a financial breakthrough 
 for the ...",18 Aug 2016
FAA mandates lithium battery safety features on Boeing's 737 ...,"The FAA will publish a rule Friday mandating new safety design features for 
 devices aboard Boeing's 737 MAX jet that are powered by non-rechargeable 
 lithium ...",18 Aug 2016
MIT spin-out proposes Lithium metal anodes for Li-ion,"“The battery essentially swaps out graphite anode material for very thin 
 lithium-metal foil, which can hold more ions,” said MIT. “Chemical 
 modifications to the ...",19 Aug 2016
"New lithium metal tech can create ultralight car batteries and thinner 
 phones","The company promises to double the battery life of basic lithium ion 
 batteries and will also offer smaller batteries with the power of bigger 
 cells.",19 Aug 2016
"Get ready for a bust in the lithium boom amid race to supply Tesla's 
 batteries: 'Peak in prices coming soon'","With lithium prices surging, companies may now look to increase output, 
 while a host of newcomers are racing to get into the business of producing 
 lithium, ...",19 Aug 2016
Fungi recycle rechargeable lithium-ion batteries,"Now, a team of researchers is turning to fungi to drive an environmentally 
 friendly recycling process to extract cobalt and lithium from tons of 
 waste ...",21 Aug 2016
What Do We Do With All Of Tesla's Lithium-Ion Batteries?,"This display breaks down the battery recycling process at Aqua Metals, a 
 company that currently recycles lead batteries and is exploring lithium-ion 
 battery ...",22 Aug 2016
The ultimate backcountry hunting gear list breakdown,"Ultimate Lithium, 2.09, $7.94. Protein Shaker, Blender Bottle, 2.3, $8.00. 
 Cell Phone, iPhone 6 w/ Lifeproof Case, 5.72, $628.99.",22 Aug 2016
Better Lithium Batteries to Get a Test Flight,"Lithium-ion batteries, which are found in the preponderance of today's cell 
 phones and electric vehicles, use a variety of lithium-oxide compounds for 
 the ...",23 Aug 2016
Chemistry Can Hungry Fungi Recycle Lithium Batteries?,"Growing demand for rechargeable lithium batteries used in consumer 
 electronics and electric vehicles is driving efforts to expand battery 
 recycling, ...",23 Aug 2016
Smart lithium-ion battery system by Lithium Boost ...,"Lithium Boost Technologies Inc., the leading provider of powering systems 
 for low-speed electric vehicles (LSEVs) based on its patented technology 
 to ...",23 Aug 2016
Albemarle signs definitive agreement to acquire lithium salts ...,"The transaction includes manufacturing assets located in both Jiangxi and 
 Sichuan, China focused on the production of battery-grade lithium carbonate 
 and ...",23 Aug 2016
Could a lithium shortage derail electric car boom?,"Lithium is our new fuel, but like fossil fuels, the reserves we're 
 currently tapping into are finite — and that's what investors can take to 
 the bank. A Tesla ...",26 Aug 2016
The facts and fiction of Australia’s lithium boom,"The frenzied search for more lithium, a key ingredient in batteries to 
 store solar power and to drive electric cars, has reignited the 
 entrepreneurial ...",26 Aug 2016
Why We Still Don’t Have Better Batteries,"In fact, many researchers believe energy storage will have to take an 
 entirely new chemistry and new physical form, beyond the lithium-ion 
 batteries that ...",29 Aug 2016
Is There Money To Be Made In Lithium Mining?,"When companies recycle lithium batteries, they are often after other 
 materials like cobalt. “It is kind of a farce,” he said. “Technology will 
 always find ...",29 Aug 2016
Enlisting fungi to recycle lithium-ion batteries,"Typical lithium-ion battery recycling methods, such as smelting and acid 
 leaching, have significant disadvantages: Smelting is a 
 high-temperature, ...",29 Aug 2016
"Why Are Early Adopters of Lithium-Ion Battery Manufacturing Getting Out of 
 the Game?","That company trailed only Panasonic in sales of lithium-ion batteries for 
 cars, Nikkei reported. As the EV market scales up, Nissan may look beyond 
 its borders ...",31 Aug 2016
Why are we still using lame lithium-ion batteries after so many ...,"A123 systems, which had positive early results with its lithium iron 
 phosphate batteries, famously went bankrupt as the cost to commercialize 
 its technology ...",1 Sep 2016
Lithium Technologies Appoints New CFO,"SAN FRANCISCO, Sept. 1, 2016 /PRNewswire/ -- Jim Cox has been hired as 
 Lithium Technologies' new senior vice president and chief financial officer.",1 Sep 2016
"In batteries, a metal reveals its dual personality","Branchlike deposits grow on lithium electrode surfaces in two ways, one 
 much more damaging. David L. Chandler | MIT News Office.",1 Sep 2016
Why lithium-ion batteries go up in flames,"SAN FRANCISCO — The burning lithium-ion batteries that caused a massive 
 recall of Samsung Galaxy Note 7 smartphones highlight the conundrum tech 
 companies ...",2 Sep 2016
Samsung’s Recall: The Problem With Lithium-Ion Batteries,"Lithium-ion particles in the batteries move back and forth between a 
 negative and positive electrode as they are charged and discharged. The 
 advantage for ...",3 Sep 2016
Using Infrared Spectroscopy to Develop and Improve Lithium Ion Batteries,"A lithium-ion battery. Image Credit: Janaka Dharmasena/Shutterstock.com. 
 Lithium batteries play a major role in modern portable electronics, ...",5 Sep 2016
Is Liquid Silicon the Key to Better Lithium-Ion Battery Anodes?,"A technology that has been around for at least two decades could be the key 
 to the lithium-ion batteries of the future, according to 3DIcon.",6 Sep 2016
"Tesla’s batteries have reached their limit – here’s how they could go 
 further","Typical lithium ion batteries such as the one Tesla uses contain a 
 flammable liquid electrolyte, while solid-state batteries use a solid 
 electrolyte that is ...",6 Sep 2016
Increasing the Storage Capacity of Lithium Batteries,"Lithium-ion battery is an indispensable device that is comprised of four 
 main components: cathode, anode, electrolyte and separator.",8 Sep 2016
Australian airlines ban use of Samsung Galaxy Note 7 phones ...,"... a United Nations' agency, banned lithium-ion batteries from checked 
 luggage following concerns from pilots and plane makers that they are a 
 fire risk.",8 Sep 2016
"Remembering John Cade, the Australian doctor who tamed ...","Urine leads to lithium discovery. After returning from the war, Cade 
 started his experiments in earnest, starting with an obsession with urine.",9 Sep 2016
Albemarle signs agreement for exclusive exploration and ...,"Albemarle believes that this lithium resource will be certified as the 
 largest lithium resource in Argentina. Albemarle is uniquely positioned to 
 develop the ...",12 Sep 2016
Mahindra CIE to acquire Bill Forge for Rs 1300 crore,"Demand for high-capacity, lithium-silicon batteries has increased as 
 manufacturers shift to electric vehicles to tap a rapid transition to 
 cleaner sources ...",12 Sep 2016
"Low-Dose Lithium: A Different, Important Tool","One of them is clearly lithium, though common reviews of its side effects 
 (eg, a recent CME here in Psychiatric Times) can be daunting.",13 Sep 2016
Adjunctive Low-Dose Lithium: The LiTMUS Trial,"In addition, half the patients were randomized to also receive lithium 
 carbonate (600 mg daily for the first 2 months, then adjusted as warranted 
 during the ...",13 Sep 2016
The History of Lithium Ion Batteries Is Explosive,"Lithium rechargeable batteries are ubiquitous and, thankfully, the vast 
 majority work just fine. They are industry's favored power source for 
 wireless ...",13 Sep 2016
Your Phone Is a Ticking Time Bomb,"If you have a consumer electronic device powered by a rechargeable battery 
 there is a very good chance it is a lithium-based battery. Which means when 
 you ...",13 Sep 2016
Why lithium-ion batteries catch fire,"But despite the danger, lithium-ion batteries are how we power our mobile 
 devices, from laptops to smartphones and cameras. There's good reason for 
 that, ...",14 Sep 2016
Faurecia to test its exhaust system with Renault Trucks,"Demand for high-capacity, lithium-silicon batteries has increased as 
 manufacturers shift to electric vehicles to tap a rapid transition to 
 cleaner sources ...",15 Sep 2016
Tesla to build its largest battery storage plant in southern Calif.,"Tesla was awarded a contract by Southern California Edison (SCE) to have 
 the lithium-ion battery storage facility up and running by the end of this 
 year.",16 Sep 2016
Tesla and Lithium Demand Has LIT up This ETF,"In this article, we'll look at the lithium market and how one 
 exchange-traded fund (ETF) has grown considerably in the face of rising 
 prices.",16 Sep 2016
Can you trust the lithium-ion battery in your pocket?,"Can you trust the lithium-ion battery in your pocket? Samsung Galaxy S7 
 mobile devices are on display at the Olympic Park in Rio de Janeiro on 
 August 2 ...",16 Sep 2016
Rising demand for electric cars is upending the lithium market,"Lithium, a light, reactive metal found in salt deposits in South America, 
 Australia, and China, is central to the production of lithium-ion batteries.",19 Sep 2016
Smarter lithium-ion batteries - Research Highlights - Nature ...,"An ultrathin, nanoporous, layered material can allow fast transport of 
 lithium ions at high current densities, scientists discover.",19 Sep 2016
Lithium Jesus: A Memoir of Mania - WORT 89.9 FM,"8 O'Clock Buzz host Brian Standing interviews, radio producer and author 
 Charles Monroe-Kane. In his new book, he writes of growing up in a poor 
 family in ...",19 Sep 2016
The lithium supply battle starts to heat up: Andy Home,"LONDON (Reuters) - The lithium rush is on. An aerial view of the brine 
 pools and processing areas of the Soquimich lithium mine on the Atacama 
 salt flat, ...",20 Sep 2016
Tony Sage re-emerges with ASX-listed European Lithium,"Perth-based business man Tony Sage is back; and with some high-profile 
 investors in toe. This time it's via the backdoor ASX listing of European 
 Lithium on ...",20 Sep 2016
"Why Lithium-Ion Batteries Still Explode, and What's Being ...","Why Lithium-Ion Batteries Still Explode, and What's Being Done to Fix the 
 Problem. As Samsung recalls its Galaxy Note7, we explore alternative 
 battery ...",21 Sep 2016
"Amazon has been fined £65,000 for trying to fly dangerous goods","The online giant tried to transport lithium-ion batteries and flammable 
 aerosols between 2014 and 2015. It was found guilty at Southwark Crown 
 Court of causing ...",23 Sep 2016
Amazon fined for shipping lithium batteries on passenger planes,"""These dangerous goods include lithium batteries, which are banned from 
 being transported as mail or cargo on a passenger aircraft unless they are 
 installed in ...",23 Sep 2016
UK court fines Amazon over lithium battery shipments,"Three lithium ion batteries, a small can of deodorant, and a hair mousse 
 were discovered when cargo shipments were screened by Royal Mail and UPS 
 ahead of ...",26 Sep 2016
Dieťa z coveru albumu Nevermind od Nirvany sa po 25 rokoch ...,"Hity ako Come As You Are, Lithium, no najmä Smells Like Teen Spirit pozná 
 snáď každý. A ten, kto si ide grunge, iste vie, že nemenej známym sa stal 
 aj ...",26 Sep 2016
DOT/PHMSA Proposes to Harmonize U.S. Lithium Battery ...,"Significantly, PHMSA proposes to adopt into binding U.S regulation the 
 updated hazard communication requirements for the transport of lithium 
 batteries ...",27 Sep 2016
Are Lithium-Ion Batteries Reaching the Point of Diminishing Returns?,"A soon-to-be-released study from a supercapacitor manufacturer claims 
 lithium-ion batteries could be reaching their physical energy density 
 limits, ...",28 Sep 2016
5 comments on “Lithium-ion battery fires: 7 solutions for ...,"The problem is not just smartphone batteries, but laptops and other 
 battery-operated electronics with Lithium-ion batteries. However, since the 
 Samsung case is ...",30 Sep 2016
Cobalt mining for lithium ion batteries has a high human cost ...,"This is where mobile technology begins. · Thousands of miners in Congo dig 
 by hand. Children, too. · They're looking for cobalt, an ingredient in 
 lithium-ion ...",30 Sep 2016
Millennial Lithium Provides Corporate Update,"Mr. Farhad Abasov reports: VANCOUVER, BRITISH COLUMBIA--(Marketwired - Aug. 
 24, 2016) - Millennial Lithium Corp. (TSX VENTURE:ML) ...",30 Sep 2016
Lithium boom puts spotlight on Chile,"CHILE: As growing interest in electric cars and energy-storage drives up 
 global demand for lithium, companies with concessions to exploit Chile's 
 vast ...",30 Sep 2016
Noram Expands Sampling and Geological Mapping on ...,"Lithium values ranging from 140 ppm to over 1,000 ppm with an average grade 
 of 700 ppm lithium were recently reported on the McGee claims located just 
 north of ...",1 Oct 2016
International Lithium and Ganfeng Lithium Announce ...,"International Lithium and Ganfeng Lithium Announce Mobilization of Two 
 Drills at Avalonia Lithium Project in Ireland ... Mr. John Wisbey reports: 
 Vancouver, ...",2 Oct 2016
The Human Cost of the Lithium Battery Revolution,"Lithium batteries are prized for being light and having a high energy 
 density compared to other battery chemistries. The modern smartphone would 
 be ...",3 Oct 2016
Electric car revolution brightens outlook for a medley of metals,"Most electric car batteries use lithium nickel manganese cobalt oxide (NMC) 
 cathodes and graphite anodes. “Rare earth” metals dysprosium, neodymium and 
 terbium, ...",5 Oct 2016
International Lithium and Ganfeng Lithium Discover New ...,"June 9, 2016) - International Lithium Corp. (TSXV: ILC) (the ""Company"" or 
 ""ILC"") is pleased to announce that the Company has completed the drill 
 programme ...",5 Oct 2016
Finding Sanity review: How John Cade discovered the benefits of lithium,"Finding Sanity by Greg de Moore and Ann Westmore. Returned to civilian 
 life, Cade went on to make the unthought-of connection between lithium 
 carbonate (""a ...",6 Oct 2016
Smartphone recalls signal need for tighter safety laws,"Blame it on the ubiquitous lithium-based rechargeable battery that powers 
 these devices. Such batteries are notorious for overheating and posing a 
 fire or ...",6 Oct 2016
Lithium for Alzheimer Prevention: What Are We Waiting for?,"1 The dose was roughly 1.5 mg of lithium carbonate per day: microdose 
 lithium.1 Yet when one of my patients with MCI, who has been taking 300 
 mg/d of lithium ...",7 Oct 2016
3 Reasons Lithium ‘Bubble’ Will End In Tears,"The lithium battery may be in great demand, but the mineral's supplies in 
 Chile, China and beyond are great, too, and mining innovations could 
 precipitate ...",10 Oct 2016
Enhanced kinetics on conductive polar electrocatalysts for ...,"(Nanowerk Spotlight) The impressive high energy density of a lithium-sulfur 
 (Li-S) battery – employing sulfur as cathode and metallic lithium as 
 anode ...",10 Oct 2016
Charged issue: how phone batteries work – and why some explode,"Lithium-ion batteries found in most smartphones and electronics have a 
 metal ... A typical lithium ion battery within a smartphone has an energy 
 density ...",10 Oct 2016
