Title,Content,Date
What’s behind lithium mining? Here’s all you need to know,"Demand is growing across the globe for lithium extraction, mainly driven by 
 the increasing use of lithium in electronic battery technologies and 
 electric ...",9 Jan 2020
New lithium-sulphur battery makes cell phone work for five continuous days,"Besides, lithium-sulphur batteries have a less environmental impact and are 
 much cheaper, compared to the lithium-ion batteries that currently power 
 phones, ...",10 Jan 2020
Scientists Made a Nearly Invincible Lithium-Ion Battery,"Lithium-ion batteries have shaped the modern world. These power pouches are 
 at the heart of most rechargeable electronics, from cell phones and laptops 
 to ...",10 Jan 2020
Voltaic Minerals: JV agreement on Green Energy Lithium ...,"As disclosed in our January 27, 2017 news release, Voltaic is working to 
 finalize an exclusive right to use a lithium from brine extraction process 
 for the ...",11 Jan 2020
Voltaic Launches Lithium Brine Project in Utah,"(TSXV: VLT, FSE: 2P61) (the “Company”) has begun the first phase of its 
 2016 work program on the Green Energy Lithium Property in the Paradox Basin 
 in Utah.",11 Jan 2020
Monash claims 'most efficient' lithium-sulphur battery,"Researchers from Melbourne's Monash University have announced the 
 development of what they called the world's most efficient lithium-sulphur 
 (Li-S) battery.",12 Jan 2020
A Supercapacitor Might Just Light Your Way One Day,"Downsides are mainly the self-discharge, but using a small lithium battery 
 they can be charged in a matter of minutes. A single 18650 battery can 
 easily ...",12 Jan 2020
"New tech aims to extract lithium for electric car batteries from oilfield 
 waste","There are millions of tonnes of lithium in the province so companies are 
 eyeing the untapped potential. Sarah Rieger · CBC News · Posted: Jan 13, ...",13 Jan 2020
Lithium volatility sends shockwaves through supply chains,"In late 2018 Jean-Denis Caron sank most of his life savings into the shares 
 of Nemaska Lithium, a Quebec City-based producer backed by Japan's SoftBank 
 that ...",14 Jan 2020
Lithium producers rally on optimism over China electric vehicles,"Lithium producers rallied on Tuesday as investors bet on a rebound in 
 electric car sales in China after the government gave assurances that its 
 subsidies ...",14 Jan 2020
Why Lithium-Sulphur Batteries are Taking So Long to Be Used ...,"Of all the rechargeable batteries (outside of the conventional Li-ion), 
 lithium-sulphur (Li-S) batteries show the most promise. So, why haven't we 
 seen them in ...",14 Jan 2020
New technology for pre-replenishing lithium f,"However, in the electrode manufacturing process, lithium nitride would 
 react with the most commonly used solvent, such as N-methyl-2-pyrrolidone 
 (NMP), dimethyl ...",14 Jan 2020
The world's most efficient lithium-sulfur battery,"Monash University researchers have developed the world's most efficient 
 lithium-sulphur battery, capable of powering a smartphone for five 
 continuous days.",14 Jan 2020
FOCUS: What happens after China renames scrap metal as ...,"ENERGY TRANSITION RAW MATERIALS 20/08: Chinese lithium spot prices continue 
 rally, cobalt prices dip. Aug 20, 2021 @ 17:10.",14 Jan 2020
Exclusive: Bolivia's new lithium tsar says country should go it alone,"LA PAZ (Reuters) - The new chief of Bolivia's state-owned lithium company 
 YLB plans strict limits on foreign investment in extraction and processing 
 of the ...",15 Jan 2020
Lithium-based semiconductor detects thermal neutrons,"A new semiconductor made from lithium, indium, phosphorus, and selenium 
 could lead the way to hand-held, portable, sensitive neutron detectors 
 (Nature 2020, ...",15 Jan 2020
Humless Unveils 5kWh Lithium Iron Phosphate 4000 Cycle ...,"The Humless 5kWh, based on Lithium Iron Phosphate technology, offers the 
 longest life and minimum power loss of any similar Lithium battery on the 
 market today.",15 Jan 2020
Peruvian mining minister says lithium mining regulation 'ready this year',"Plateau said the deposit could become the world's biggest lithium mine but 
 identified a lack of regulations on mining radioactive materials in Peru as 
 an ...",16 Jan 2020
Lithium - What Lithium Is Used For - Lithium Uses,"Lithium is extremely reactive, and layering it between other materials 
 isolates and protects it. Scientists at Northwestern University and Argonne 
 National ...",16 Jan 2020
"Argentinien unter neuer Regierung - Alltag mit Inflation, Armut ...","... so viele Rohstoffe: Angefangen von Öl und Gas über Lithium, unglaublich 
 schöne und vielfältige Landschaften, die den Tourismus beflügeln könnten.",18 Jan 2020
Lithium Americas moves closer to Nevada mine approval,"Lithium is used to make lithium-ion batteries for electric vehicles. 
 Albemarle Corp is the only current U.S. producer of lithium. The U.S. 
 Department of the ...",20 Jan 2020
"Lithium batteries are everywhere, and they're more dangerous than you 
 think. Here's what to know.","Within his first few months working at a western New York recycling plant, 
 Matt Plummer got a taste of how quickly a run-in with a lithium ion battery 
 can ...",21 Jan 2020
India’s electric vehicle ambitions could stumble on lack of Lithium,"“China has a thriving lithium chemical, battery cathode, battery cell and 
 EV supply chain. India has none."" Prime Minister Narendra Modi's 
 administration ...",21 Jan 2020
Harvesting Vital Lithium From Sea Water,"The amount of Li+ in seawater is estimated to be nearly 230,000 million 
 tons, almost 57000 times higher than its land abundance. Lithium 
 consumption has been ...",21 Jan 2020
Lithium Americas Receives Notice of Intent for the Thacker ...,"Thacker Pass is 100% owned by Lithium Nevada Corp. (“Lithium Nevada”), a 
 Nevada corporation that is a wholly-owned subsidiary of Lithium Americas.",21 Jan 2020
"Early indications point to large Lithium-Brine resource at Insheim 
 geothermal site, Germany","Vulcan Energy Resources, a mineral exploration company reports large 
 indicated mineral resources of contained Lithium Carbonate Equivalent on 
 site of the ...",22 Jan 2020
India's Electric Car Ambitions Could Stumble on Lack of Lithium,"But with meager resources of lithium, the mineral essential to make 
 batteries for electric vehicles, it is having to scour for resources 
 overseas. India's EV ...",22 Jan 2020
ORNL advancing LDH sorbent to recover lithium from ...,"There are currently 13 geothermal plants in the region and more are 
 planned. Lithiumsorbentgraphic. The lithium-aluminum-layered double 
 hydroxide chloride (LDH) ...",22 Jan 2020
SQM delays decision on Mount Holland lithium project to 2021,"Santiago — SQM has put off a decision on its Mount Holland project in the 
 latest delay to hit Australia's once-booming lithium sector, the Chilean 
 company ...",23 Jan 2020
Australia's Wesfarmers defers lithium project investment ...,"The decision follows a review in November of a feasibility study run by 
 Covalent Lithium, a joint venture between Wesfarmers and Sociedad Quimica y 
 Minera de ...",23 Jan 2020
Germany to urge next Bolivian leaders to revive lithium deal,"BERLIN (Reuters) - Germany will seek talks with Bolivia's next government 
 to revive a deal to exploit jointly huge lithium reserves in the Andean 
 country, ...",23 Jan 2020
"Defect Danger Zone: For Lithium Metal, Smaller is Stronger","The formation of lithium dendrites is still a mystery, but materials 
 engineers study the conditions that enable dendrites and how to stop them.",23 Jan 2020
Galaxy Resources reduces lithium mining by 60% in 2020,"The company's active facility is Mount Cattlin spodumene mine in Western 
 Australia. It is also constructing Sal de Vida, an Argentinian 
 brine-to-lithium ...",23 Jan 2020
Lithium extraction for e-mobility robs Chilean communities of water,"Global demand for lithium is expected to triple in six years. But mining 
 companies are increasingly coming into conflict with indigenous communities 
 who are ...",23 Jan 2020
Chile's Codelco seeks approvals to explore for lithium at Maricunga,"SANTIAGO (Reuters) - Chile state miner Codelco filed with regulators on 
 Friday a plan to begin exploration for lithium in its Maricunga salt flat 
 holdings, ...",24 Jan 2020
Engineers examine lithium battery defects,"Lithium dendrites cause poor performance and even explosions in batteries 
 with flammable liquid electrolytes. How these dendrites grow, even with a 
 solid ...",24 Jan 2020
Lithium Miners News For The Month Of January 2020,"Lithium prices were only very slightly lower in January. Lithium market 
 news - BNEF forecast - Li-ion battery ""prices are projected to fall to 
 around ...",24 Jan 2020
Can lithium halt progression of Alzheimer's disease ...,"In a new study, a team of researchers has shown that, when given in a 
 formulation that facilitates passage to the brain, lithium in doses up to 
 400 times lower ...",25 Jan 2020
Lithium extraction should be sustainable,"While lithium (increasingly referred to as 'white gold') is the key 
 component, Li-ion batteries also contain graphite, nickel and cobalt, all 
 of which have ...",27 Jan 2020
"Lithium Ion Batteries for Electric Vehicles, Smart Phones,","Worldwide Lithium-Ion Battery markets at $31 billion in 2019, are expected 
 to reach $1 trillion by 2026. Worldwide markets are poised to achieve 
 continuing ...",27 Jan 2020
"New technology for lithium recovery from brine explored at ORNL, U.S.","Scientists at the Oak Ridge National Laboratory are working on the 
 refinement of a process that would allow for a more efficient extraction 
 method of ...",27 Jan 2020
Lithium microdose could stop Alzheimer's from advancing,"Lithium is a drug that can prevent and treat manic episodes in people with 
 bipolar disorder. Learn about the long term and short term side effects of… 
 READ MORE ...",28 Jan 2020
Nemaska's lithium mine in Quebec to see delayed output on ...,"Pittsburgh — Nemaska Lithium has reduced workforce at its Whabouchi lithium 
 mine project in Quebec, the company said Tuesday, in a move that will 
 further ...",28 Jan 2020
Lithium set to make comeback in 2020 as China holds on to ...,"unit Ya Hua International Investment and Development Co. Ltd., one of 
 China's largest lithium hydroxide and carbonate producers. EV news portal 
 InsideEVs ...",28 Jan 2020
"Running on EV: The race to solve lithium-ion battery recycling before it’s 
 too late","Late last year, the Japanese chemist Akira Yoshino won the Nobel Prize for 
 his instrumental work in developing stable lithium-ion batteries, which are 
 found ...",28 Jan 2020
Lithium Americas: A Comprehensive Analysis,"Currently, Lithium Americas is developing two lithium mining projects, 
 Cauchari-Olaroz, in Argentina, and Thacker Pass, in Nevada, USA. As a 
 relatively unknown ...",28 Jan 2020
"Australia's lithium producers see tough market conditions persisting well 
 into 2020","MELBOURNE, Jan 30 (Reuters) - Australia's Orocobre Ltd and Pilbara Minerals 
 Ltd on Thursday gave bearish outlooks for lithium demand, as weak orders 
 from ...",29 Jan 2020
Researchers Explore Lithium as Treatment for Alzheimer's ...,"Lithium is currently used in a clinical setting to lower abnormal activity 
 in the brain, particularly in mood disorders like bipolar disorder. It's 
 also ...",29 Jan 2020
IronRidge reports maiden Ghana lithium resource,"AIM-listed explorer IronRidge Resources has moved forward in its bid to 
 position its Ewoyaa lithium project in Ghana as a source of raw material 
 for European ...",29 Jan 2020
Lithium juniors still see appetite among investors despite ...,"The low price of lithium and cost overruns on junior projects have made 
 investors cautious about the sector, creating doubt about whether lithium 
 juniors will ...",29 Jan 2020
Lithium recycling goes commercial to meet 'unprecedented ...,"Size reduced' lithium battery materials. Li-Cycle says its two-step 
 process can “safely and sustainability recover the resources from all types 
 of ...",31 Jan 2020
Honda e (2020) : futur antérieur,"Honda a opté pour une batterie lithium-ion refroidie par eau implantée dans 
 le plancher et, comme Mazda et Toyota, sa capacité utile peut être 
 qualifiée de ...",31 Jan 2020
New electrode design may lead to more powerful batteries ...,"New lithium metal anode could improve the longevity and energy density of 
 future batteries. Date: February 3, 2020; Source: Massachusetts Institute 
 of ...",3 Feb 2020
Here's Why Lithium Stocks Were Soaring Today,"Investors are coming around to the idea that global demand for lithium-ion 
 batteries is about to pick up. Maxx Chatsko. (XMFBlacknGoldX).",4 Feb 2020
Easy Method to Root Vivo V11 Pro using Magisk without TWRP,"It is backed by a Non-Removable 3,400 mAh Lithium-Polymer Battery. Vivo V11 
 Pro also has a fingerprint sensor under Display.",4 Feb 2020
Welcome to the Era of Supercharged Lithium-Silicon Batteries,"Several lithium-ion cell prototypes containing Sila Nanotechnologies' 
 silicon anode. Courtesy of SilaNanoTech. When a lithium-ion battery is 
 charging, lithium ...",5 Feb 2020
"Fireproof, lightweight solid electrolyte for safer lithium-ion ...","Lithium-ion batteries are in everything from cell phones to cars. However, 
 recent incidents involving fires or explosions of these devices show 
 there's a need ...",5 Feb 2020
"Auto Expo 2020: Mahindra eKUV100 launched in India; price starts at Rs 8.25 
 lakh","The eKUV100 electric vehicle comes with a 15.9 lithium-ion battery, that 
 can be charged from 0-80 per cent in 60 minutes. The claimed range of the 
 EV is 147 ...",5 Feb 2020
FOCUS: China's copper smelters struggle to slash output ...,"ENERGY TRANSITION RAW MATERIALS 20/08: Chinese lithium spot prices continue 
 rally, cobalt prices dip. Aug 20, 2021 @ 17:10.",5 Feb 2020
Kunnen je longen zich herstellen nadat je stopt met roken?,"De taliban controleren nu de grootste voorraad van lithium: het witte goud 
 van Afghanistan · Theo Francken (N-VA) wil gerepatrieerde Belgen deels 
 laten ...",5 Feb 2020
Company Eyes Massive Lithium Deposit On Public Lands In ...,"lithium mining operation. The project is currently the only operating 
 lithium mine in the United States. The nation's largest known lithium 
 deposit is here in ...",6 Feb 2020
Lithium Americas and Ganfeng Lithium Announce Caucharí ...,"Minera Exar owns 100% of the Caucharí-Olaroz lithium project 
 (“Caucharí-Olaroz” or the “Project”) currently under construction in Jujuy, 
 Argentina. The ...",7 Feb 2020
China's Ganfeng to take control of Argentina lithium project,"The move helps Lithium Americas cut its debt, up more than eight times in 
 the past year, and reduce its exposure to recession-hit Argentina as it 
 develops ...",7 Feb 2020
Using neutrons and X-rays to analyze the aging of lithium ...,"Lithium batteries are found everywhere: They power smart phones, laptops, 
 and electric bicycles and cars by storing energy in a very small space.",7 Feb 2020
"Auto Expo 2020: Hero Electric AE-47 electric bike showcased; to hit Indian 
 roads in 2021","Hero Electric launched the first Lithium-ion based electric scooter in 
 India and introduced the unique concept of charging stations for anywhere 
 and ...",7 Feb 2020
Symbols in Transportation Regulations,"Custom Labels · Hazard Class Labels · Lithium Battery Labels · Shipping & 
 Handling Labels · Blank Labels · View All Labels.",7 Feb 2020
Is fair lithium from Chile possible? – pv magazine International,"The high water consumption required for lithium extraction is speeding up 
 desertification around the salt lakes of Latin America's “lithium 
 triangle”, for ...",8 Feb 2020
Researchers virtually 'unwind' lithium battery for the first time,"An international team led by researchers at UCL has revealed new insights 
 into the workings of a lithium battery by virtually ""unrolling"" its coil 
 of ...",10 Feb 2020
EXCLUSIVE-Top lithium miner seeks to monitor water scarcity ...,"SANTIAGO, Feb 10 (Reuters) - With residents and courts ringing the alarm 
 about depleted water supplies in Chile's Atacama salt flat, the world's top 
 lithium ...",10 Feb 2020
Ganfeng takes control of Caucharí-Olaroz lithium JV - MINING ...,"Vancouver-based Lithium Americas has entered into definitive agreements 
 with China's Ganfeng Lithium to alter the ownership structure of their 
 joint venture ...",10 Feb 2020
"Western Michigan University granted nearly $9.6M for lithium-ion battery 
 project","Lithium-ion batteries are used for electric vehicles and other consumer 
 goods which are currently in extreme demand. The goal of the project is to 
 create a ...",10 Feb 2020
"Exclusive: Germany's Volkswagen and Daimler push for more 'sustainable' 
 Chile lithium","DE have launched a study to push for more ""sustainable"" lithium mining in 
 Chile, according to lobbyist filings reviewed by Reuters, a sign of growing 
 supply ...",11 Feb 2020
If You Bought Electronics Containing a Lithium Ion Cylindrical ...,"11, 2020 /PRNewswire/ -- The following statement is being issued by Hagens 
 Berman Sobol Shapiro LLP regarding In re Lithium ION Batteries Antitrust 
 Litigation.",11 Feb 2020
"Why Lithium Americas, Livent, and Galaxy Resources Stocks All Popped 10% 
 (or More) Today","In days since, investors have found new appreciation for the companies that 
 mine the materials that make Tesla cars go ""vroom!"" -- lithium companies, 
 to be ...",12 Feb 2020
Investors from five countries eye Mexico's nascent lithium market,"The find is still in the exploration phase. If initial estimates of lithium 
 deposits are confirmed, Mexico could emerge as one of the world's largest 
 players in ...",12 Feb 2020
The inner workings of a lithium battery – pv magazine ...,"An international group of scientists has developed a comprehensive method 
 to track the microscopic processes at work in lithium batteries.",12 Feb 2020
Supply chain warnings grow louder as rail blockades persist,"SQM Told to Resubmit Compliance Plan as Lithium Scrutiny Grows · Line 3 
 opponents descend on Minnesota Capitol to seek a stop.",12 Feb 2020
Here are the rules on handling lithium-ion batteries,"According to a Portable Rechargeable Battery Association (PRBA) estimate, 
 more than 5.5 billion lithium-ion battery cells are manufactured worldwide 
 per year. “ ...",13 Feb 2020
Portuguese communities lock horns with lithium miners to save their land,"Pires and his idyllic surrounds are on one of the frontlines of a battle 
 pitting companies eager to exploit Portugal's 60,000 tonnes of known 
 lithium reserves ...",13 Feb 2020
Ganfeng Lithium affected by coronavirus but share price ...,"The board of the lithium miner and refiner has revealed how the outbreak 
 has hit its Chinese production after noting 'unusual' share price gains 
 this week.",13 Feb 2020
"Azithromycin: Uses, dosage, side effects, and warnings","lithium; retinoids and vitamin A supplements; cholesterol medications, 
 including statins; migraine medications; gout medications; tricyclic 
 antidepressants.",14 Feb 2020
Mexico's lithium discovery is a double-edged sword,"With reserves of some 244 million tonnes, lithium deposits discovered by 
 the Canadian company Bacanora in the northeastern Mexican state of Sonora 
 are the ...",14 Feb 2020
The Slog Continues for Lithium-Air Batteries,"The resulting product is lithium peroxide (Li2O2). The cathode is 
 supposedly where the magic happens. Because oxygen can be supplied 
 continuously from air ...",14 Feb 2020
The Neuroprotective Effects of Lithium,"The preservation of cognitive function in humans with bipolar disorder 
 seems to occur through the brain-derived neurotrophic factor (BDNF) system: 
 lithium ...",14 Feb 2020
Tips for extending the lifetime of lithium-ion batteries,"ANN ARBOR—Lithium-ion batteries are everywhere these days, used in 
 everything from cellphones and laptops to cordless power tools and electric 
 vehicles.",17 Feb 2020
California Energy Commission considers lithium extraction in ...,"A CEC representative also forwarded information about recent projects it 
 has supported to deploy lithium batteries in the field, including a 
 solar-plus-storage ...",17 Feb 2020
"Resolute Mining takes advantage of strong gold price to forward sell 30,000 
 ounces","Bacanora Lithium shifts attention to construction as financing completes · 
 Helium One is a unique opportunity on London's AIM market · Faron Pharma 
 right in ...",17 Feb 2020
First drive: 2020 Polestar 2 prototype,"... (total output) Gearbox 1-spd (dual) Kerb weight 2020kg (approx) Top 
 speed 140mph (est) 0-62mph 4.7sec Range 311 miles (WLTP) Battery 78kWh, 
 lithium ion.",17 Feb 2020
"Reserves of lithium, critical for EV batteries, found near Bengaluru: Report","India currently imports all its lithium needs · It imported lithium 
 batteries worth $1.2 billion in fiscal 2019, up from $384 million in FY17.",18 Feb 2020
Tesla May Buy CATL’s Lithium Iron Phosphate Cobalt-Free Cells,"How did the Chinese battery producer solve the low energy density in 
 lithium iron phosphate (LFP) batteries? Frequent readers of InsideEVs 
 probably remember ...",18 Feb 2020
Honeywell's Xtralis lithium fire safety tech: 'prevention is much ...,"The company found that Li-Ion Tamer was leading in the “relatively 
 immature” market of lithium-ion battery energy storage safety and formed 
 the strategic ...",18 Feb 2020
Advantage Lithium Announces Arrangement Agreement With ...,"TSX Venture Exchange Symbol: AAL. VANCOUVER, Feb. 18, 2020 /CNW/ - 
 ADVANTAGE LITHIUM CORP. (TSXV: AAL) (OTCQX: AVLIF) (""Advantage"") is pleased 
 to announce ...",18 Feb 2020
Beating China at the lithium game — can the US secure ...,"A major component for both electric vehicles (EVs) and large-scale battery 
 storage for renewable energy production, lithium is set to play a key role 
 in the ...",18 Feb 2020
Advance in next-generation lithium metal batteries,"Lithium metal is considered the ""dream material"" for batteries, Song said. 
 That's because among known solid materials, it has the highest energy 
 density, ...",18 Feb 2020
Outotec test work stacks up for Keliber lithium project,"Lithium explorer and developer, Keliber Oy, says a continuous lithium 
 hydroxide pilot project conducted using its own ore has demonstrated the 
 functionality ...",18 Feb 2020
Resolute Mining lifts gold resource inventory to 19.1 million ounces,"... Thor Mining's gold assets energise the share price · Bacanora Lithium 
 shifts attention to construction as financing completes · BATM's growth 
 story ...",18 Feb 2020
Ultrasound device improves charge and run time in lithium ...,"As opposed to lithium ion batteries which use graphite in their anodes, 
 lithium metal batteries use metallic lithium and suffer from the formation 
 of dendrites ...",19 Feb 2020
Bill Gates-Led Fund Invests in Making Lithium Mining More ...,"As the world looks to cut carbon emissions, people are increasingly turning 
 to lithium-ion batteries for solutions such as powering electric vehicles 
 or ...",19 Feb 2020
Can we quit cobalt batteries fast enough to make electric cars viable?,"The mineral is used in the lithium-ion batteries that power electric cars, 
 and demand is steadily rising. A new analysis by Elsa Olivetti at the ...",19 Feb 2020
"Ultrasound could make metallic lithium batteries safe, and more","One of the problems is te growtn of dendrites – long thin crystals of 
 lithium on the electrodes, that can short the cell and lead to 
 self-destruction.",20 Feb 2020
How Elizabeth Warren answered a hard question about lithium-ion batteries,"The controversial sourcing of lithium-ion batteries briefly took center 
 stage at the Democratic presidential debate in Las Vegas, Nevada, on 
 Wednesday night ...",20 Feb 2020
"As electric car sales soar, the industry faces a cobalt crisis","First it was lithium, now it's cobalt. Electric vehicles need them for 
 batteries, but supply issues will only worsen as demand rises.",20 Feb 2020
Presentations on recent Lithium Recovery Symposium in California,"The presentation of the recent California Lithium Recovery Initiative 
 Symposium in Stanford have been shared providing a great insight into 
 lithium recovery ...",20 Feb 2020
Research paper points to lithium reserves in Mandya district,"Reserves of the rare metal lithium, a key component needed to build 
 batteries for electric vehicles, have been found in Allapatna–Marlagalla 
 sector in ...",20 Feb 2020
AABB - Asia Metals Inc. Signs Letter of Intent to Acquire ...,"The world-wide demand for lithium is expected to continue on a path of 
 tremendous growth induced by the pervasive production of lithium-ion 
 batteries required ...",20 Feb 2020
10 iconic Kurt Cobain moments with Nirvana and beyond,"When the grunge band took the stage, they started off playing “Rape Me” 
 before cutting into “Lithium,” giving then-MTV President Judy McGrath a 
 momentary heart ...",20 Feb 2020
"Bill Gates-led investment may be ""game changer"" for lithium mining","A Bill Gates-led fund is pumping millions into “game changer” lithium 
 mining technology. Brine pools from a lithium mine, that belongs U.S.-based 
 Albemarle Corp ...",21 Feb 2020
The Sustainability Politics of Lithium-Ion Batteries,"Lithium-ion: A type of rechargeable battery that's already ubiquitous in 
 consumer electronics, such as wireless earbuds, cordless power tools, 
 watches, ...",21 Feb 2020
"Lithium reserve found in Karnataka: Here's how it will affect the EV sector 
 in India","Atomic Minerals Directorate (AMD), a unit of India's Department of Atomic 
 Energy, has discovered a reserve with almost 14,000 tonnes of lithium in 
 Mandya ...",21 Feb 2020
Corny Lithium-Ion Batteries Could Hold Quadruple the Charge,"The same qualities that make corn starch attractive in these applications 
 apply to the silicon anode project. Existing lithium-ion batteries use 
 carbon anodes, ...",21 Feb 2020
"Lithium Reserve Discovered In India, Can It Meet The EV Battery Demand?","The new lithium reserve was discovered in Mandya, Karnataka. Researches 
 have estimated that Mandya has around 14K tonnes of lithium reserves.",22 Feb 2020
Lithium: 3 Things Investors Need to Know,"Absolute lithium production from brine deposits is expected to increase 
 170% in that span. Rock: Mineral rock deposits are the other major source 
 of lithium ...",24 Feb 2020
Sayona submits bid for North American Lithium,"Australia-based lithium developer Sayona Mining has submitted a bid for 
 Quebec-based North American Lithium (NAL), which went into creditor 
 protection in ...",24 Feb 2020
Analysing the role of batteries and rise of EVs in ...,"Electrically charged: Rise of lithium-ion batteries. For years, the role of 
 the lithium-ion (Li-ion) battery remained in question, with those 
 attempting to ...",25 Feb 2020
"China battery metals, lithium demand to increase in 2020 ...","Lithium chemical market participants in China expect demand to increase 
 this year. New Energy Vehicle market expected to grow despite impact of 
 coronavirus ...",26 Feb 2020
How lithium-ion batteries are changing the world around you,"The capacity of lithium batteries to alter the society comes from their 
 being a lot smaller and lighter than its ancestors like nickel-cadmium 
 batteries.",27 Feb 2020
Lithium Demand Could Triple by 2025. Does the World Have Enough?,"There are two main lithium compounds today: lithium carbonate and lithium 
 hydroxide. The former is typically produced from brine deposits (namely 
 those in South ...",27 Feb 2020
Lithium price spotlight - Weekly price updates,"Introducing the lithium spotlight, a free weekly service giving you access 
 to the latest Fastmarkets' battery-grade lithium prices and market 
 analysis. Sign up ...",27 Feb 2020
"Recycling plants are catching on fire, and lithium-ion batteries are to 
 blame","The company believes it was a lithium-ion battery, like the one in your 
 cellphone or laptop. As lithium-ion batteries power more and more of our 
 electronics, ...",28 Feb 2020
Kinetic pathways of ionic transport in fast-charging lithium ...,"However, for a lithium titanate (Li4Ti5O12) anode, the lithium ions 
 interact with two phases and the diffusion is slow in both, but it still 
 shows high-rate ...",28 Feb 2020
Cobalt in lithium-ion batteries,"Nickel (Ni) as a replacement for cobalt (Co) in lithium (Li) ion battery 
 cathodes suffers from magnetic frustration. Discharging mixes Li ions into 
 the Ni layer ...",28 Feb 2020
Est-ce que Ori et la volonté des feux follets arrivent sur PS4?,"Construit dans la batterie au lithium 2200mAh, facile à charger dans la 
 journée. Intégré capteur de mouvement PIR, il. Mano mano.",29 Feb 2020
Potassium metal battery emerges as a rival to lithium-ion ...,"If you were to look inside a lithium-ion battery you'd typically find a 
 cathode made of lithium cobalt oxide and an anode made of graphite. During 
 charging and ...",2 Mar 2020
New lithium batteries from used cell phones,"Lithium-ion batteries are used around the world and though over the last 
 few years they have had some competition, such as sodium and magnesium, ...",3 Mar 2020
Riding the waves: Electric vehicle battery materials of the 2020s,"A sulfur cathode and lithium-metal anode combination increases the 
 theoretical energy density by over 200% versus today's LIBs. Batteries with 
 liquid ...",3 Mar 2020
