Title,Content,Date
PETRONAS Wants To Jump Start Our Mornings With Their ...,"PETRONAS has just introduced a new range of signature buns to their 
 Mornings@Mesra breakfast menu. These Mesra Bites feature Malaysian 
 favourites like ...",1 Jun 2018
"Petronas Gas trending sideways, says AllianceDBS Research","KUALA LUMPUR (June 1): AllianceDBS Research said Petronas Gas Bhd (Petgas) 
 had on May 31 traded within previous day's range to form an inside day bar 
 before ...",1 Jun 2018
2019 to see new Yamaha MotoGP satellite team with Jorge ...,"We have it in good knowledge that certain Petronas and SIC officials are in 
 Mugello this weekend, ostensibly to watch this weekend's MotoGP but perhaps 
 also ...",1 Jun 2018
"Syahrin to stay in MotoGP - not with Sepang, Lorenzo","But while confirming Petronas are interested in such a project, Sepang CEO 
 Dato' Razlan Razali said they are yet to reach an agreement for a MotoGP 
 grid ...",1 Jun 2018
Petronas cabar dakwaan Sarawak berhubung pemilikan ...,"Syarikat minyak dan gas nasional, Petronas, hari ini memfailkan permohonan 
 di Mahkamah Persekutuan untuk mendapatkan pengisytiharan bahawa Akta 
 Pembangunan ...",3 Jun 2018
"Sarawak to exhaust all avenues to defend its petroleum resources over 
 Petronas' suit","She was responding to a court application filed by Petroliam Nasional Bhd 
 (Petronas), which was seeking a declaration from the Federal Court that 
 the ...",4 Jun 2018
Malaysia's national oil company files for declaration it owns all ...,"Petronas said on Monday (June 4) it had filed an application before the 
 Federal Court seeking the declaration under the Petroleum Development Act 
 1974 (PDA), ...",4 Jun 2018
Petronas files suit to be Malaysia’s sole oil and gas regulator,"KUALA LUMPUR, June 4 — Petroliam Nasional Bhd (Petronas) is challenging the 
 Sarawak government's move to become the main regulator of the state's oil 
 and ...",4 Jun 2018
Omar Mustapa sah letak jawatan dari Petronas,"Datuk Mohd Omar Mustapha mengesahkan telah meletak jawatannya sebagai Ahli 
 Lembaga Pengarah Petronas. Ibrahim Sani. Wed Jun 06 2018. Omar Mustapa sah 
 letak ...",6 Jun 2018
Omar Mustapha resigns from all positions in Petronas,"PETALING JAYA: Datuk Mohd Omar Mustapha, the independent non-executive 
 director of Petroliam Nasional Bhd (Petronas) has tendered his 
 resignation, ...",7 Jun 2018
Petronas and customers donate RM50k to charities - paultan.org,"Petronas Dagangan Berhad (PDB) donated RM50,000 to five charitable 
 organisations yesterday in conjunction with the month of Ramadan.",7 Jun 2018
The Petronas-Sarawak oil intrigue,"SIX DAYS after former prime minister Datuk Seri Najib Tun Razak announced 
 the dissolution of Parliament, Petroliam Nasional Bhd (Petronas) received a 
 letter ...",9 Jun 2018
Petronas suit never tabled during board meeting — SS,"KUCHING: Petroliam Nasional Bhd's (Petronas) suit against the Sarawak 
 Government in the Federal Court was never tabled during the national oil 
 corporation's ...",9 Jun 2018
Oil and gas company takes humorous approach in its festive ...,"This is in line with Petronas' commitment to bringing Malaysians together 
 through its festive campaigns. What inspired this Raya campaign was the 
 balik kampung ...",9 Jun 2018
Putrajaya pertimbang campurtangan saman Petronas pada ...,"Putrajaya sedang mempertimbangkan untuk campur tangan dalam saman Petronas 
 terhadap Kerajaan Sarawak berhubung keputusan kerajaan negeri untuk 
 mengambil ...",11 Jun 2018
Hassan Marican to return as Petronas chairman? | Free ...,"PETALING JAYA: Former Petronas president Mohd Hassan Marican may return to 
 the national oil company as its new chairman amid reports that Mohd Sidek 
 Hassan ...",11 Jun 2018
Kempen Coffee Break Petronas kembali,"PEMANDU yang berhenti di mana-mana 150 stesen Petronas berpeluang untuk 
 mendapatkan kopi dan makanan ringan secara percuma melalui kempen 'Coffee 
 Break' ...",12 Jun 2018
Petronas delivers first LNG cargo by ship-to-ship transfer,"Petronas took another step in product diversification in meeting the needs 
 of a more varied market, with its Petronas LNG unit successfully delivering 
 its ...",13 Jun 2018
Listing of Petronas unlikely,"ONCE again, there is talk of a possible flotation of national oil company 
 Petroliam Nasional Bhd (Petronas). Speculation about such a move makes the 
 rounds ...",13 Jun 2018
E.A Technique bags contract from Petronas Carigali for fast ...,"KUALA LUMPUR (June 13): E.A. Technique (M) Bhd has recently been awarded a 
 contract by Petronas Carigali Sdn Bhd for the provision of a unit of Fast 
 Crew ...",13 Jun 2018
Dominique Aegerter: «Ich spüre die KTM nicht»,"Petronas SRT. 10.7K subscribers. 2021 Styrian GP Highlights: Moto2. Info. 
 Shopping. Tap to unmute. More videos. More videos. Your browser can't play 
 this ...",17 Jun 2018
Sarawak ready with London documents to fight Petronas suit ...,"Sarawak ready with London documents to fight Petronas suit — Sharifah 
 Hasidah. 0. By Matthew Umpang, reporters@theborneopost.com on June 18, 
 2018, Monday at 12: ...",18 Jun 2018
Shell sells equity in Malaysia LNG Tiga for $750 million,"Malaysia LNG Sdn Bhd, a PETRONAS subsidiary, operates MLNG Tiga as part of 
 the larger PETRONAS LNG Complex in Bintulu. This sale is consistent with 
 Shell's ...",20 Jun 2018
Decision on Petronas' leave application to start proceedings ...,"PUTRAJAYA: The Federal Court will deliver its decision tomorrow (June 22) 
 on Petroliam Nasional Bhd's (Petronas) application for leave to commence 
 proceedings ...",21 Jun 2018
Massive management changes in Petronas unnecessary: Analysts,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) has performed respectably 
 well during the recent volatile oil price environment and should not 
 undergo ...",21 Jun 2018
Petronas denied leave to challenge Sarawak's move,"Petronas has today been denied leave by the Federal Court to challenge the 
 constitutionality of the Sarawak state government requiring the national 
 oil ...",21 Jun 2018
PETRONAS harungi tempoh sukar dengan mantap,"PETRONAS mempamerkan prestasi agak baik semasa persekitaran harga minyak 
 yang tidak menentu dan tidak sepatutnya mengalami perubahan pengurusan yang 
 besar, ...",21 Jun 2018
"Despite setback, Petronas' lawyer says questions remain over petroleum laws 
 in Sarawak","Datuk Malik Imtiaz Sarwar, the lead counsel for Petronas, noted the top 
 court's decision today only meant that it felt the national oil company's 
 case does ...",22 Jun 2018
Petronas gagal peroleh kebenaran mahkamah untuk cabar kerajaan Sarawak,"Mahkamah Persekutuan menolak permohonan Petronas untuk memulakan prosiding 
 undang-undang terhadap kerajaan Sarawak berhubung hak syarikat minyak 
 negara itu.",22 Jun 2018
The big clean-up in Malaysia,"Petronas is the only Malaysian company on the Fortune 500 list, and Marican 
 was famously pushed out of Petronas when he went up against Najib's 
 political ...",22 Jun 2018
The legal deadlock over Sarawak's oil and gas,"The Federal Court also struck out Petronas' application for an order 
 preserving the status quo which, at least for now, appears to enable 
 Sarawak to proceed ...",24 Jun 2018
The fight for oil rights expected to drag on,"PETROLIAM Nasional Bhd (Petronas) will have to look to the High Court to 
 contest Sarawak assuming control over the state's petroleum resources after 
 the ...",25 Jun 2018
"You Can Win An Adidas Shopping Spree, PETRONAS Gift ...","This Spotlight is sponsored by PETRONAS. What an exciting time it is for 
 all the kaki bola right now - football fever is in full swing all around 
 the world ...",25 Jun 2018
"Olio motore usato, come va smaltito?","fusti olio esausto petronas · Fusti olio riciclati, Petronas li trasforma 
 in oggetti d'arredo! 10 Dicembre 2019. Olio motore lubrificante motore.",26 Jun 2018
"MotoGP, Petronas and Yamaha: announcement set to arrive at Assen","MotoGP, Petronas and Yamaha: announcement set to arrive at Assen. 
 Confirmation of the agreement is expected to arrive during the Dutch GP. 
 Dani Pedrosa and ...",27 Jun 2018
Mercedes-AMG Petronas launches 2017 F1 car at Silverstone,"Now Mercedes-AMG Petronas has revealed the car in full for the first time 
 ahead of the beginning of the F1 season in March, at a special launch event 
 at the ...",28 Jun 2018
Bautista admits MotoGP future hinges on Pedrosa,"Pedrosa is widely expected to be part of a new Petronas-backed, Sepang 
 owned-operation next season, taking the seat that had been earmarked for 
 his 2019 ...",28 Jun 2018
Detail Tim Satelit Baru Yamaha-Petronas di MotoGP - Kompas.com,"Pebalap tim satelit Yamaha berlogo Petronas dipercaya adalah Dani Pedrosa 
 yang posisinya di Honda diganti Jorge Lorenzo pada 2019.",28 Jun 2018
"Former Petronas scholar transforms family business into an eco-friendly 
 venture","“I was a Petronas scholar, so after graduation, I was looking at getting a 
 job in Petronas. But at that time they didn't have a suitable job for me so 
 I ...",29 Jun 2018
Testing time for Petronas,"THE Sarawak government is expected to enforce the Oil and Mining Ordinance 
 1958 (OMO 1958) tomorrow after Petroliam Nasional Bhd (Petronas) was denied 
 leave ...",29 Jun 2018
Rossi Rekomendasikan Muridnya Masuk Yamaha-Petronas - Kompas.com,"Ikut berbicara soal tim satelit baru Yamaha-Petronas tersebut, Valentino 
 Rossi yang ada di tim pabrikan, secara tersirat merekomendasikan muridnya 
 Morbidelli ...",29 Jun 2018
Petronas gives sponsorships to 44 Sarawak students,"KUCHING: Forty-four Sijil Pelajaran Malaysia (SPM) holders from Sarawak 
 have received scholarships under the Petronas Education Sponsorship 
 Programme (PESP) ...",1 Jul 2018
Petronas maintains it has exclusive ownership over petroleum ...,"""Moving forward, Petronas will closely monitor the situation, including 
 seeking views and guidance from the Government of Malaysia, being the sole 
 shareholder ...",2 Jul 2018
Mohd Sidek steps down as Petronas chairman,"Last week, StarBiz reported that Petronas staff were asked to assemble at 
 the lobby of the Petronas Twin Towers at about 4.45pm to “bid a warm 
 farewell” to Mohd ...",2 Jul 2018
Petronas bertegas semua sumber petroleum Malaysia miliknya,"Syarikat minyak dan gas nasional, Petronas menegaskan ia merupakan pengawal 
 selia tunggal bagi sektor huluan di negara ini. Bernama. Mon Jul 02 2018.",2 Jul 2018
"Petronas' statement shows smack of arrogance, insensitivity ...","SIBU: Minister of Tourism, Arts, Culture, Youths and Sports Datuk Abdul 
 Karim Rahman Hamzah has described Petroliam Nasional Berhad's (Petronas) 
 statement ...",3 Jul 2018
Petronas shortlisted for US$1.2 bil Lebanon FSRU job,"NATIONAL oil company Petroliam Nasional Bhd (Petronas) and 12 other 
 international outfits have been shortlisted to develop three floating, ...",3 Jul 2018
Petronas lets contract for Melaka refinery,"Petronas, through a contractor, has let a contract to John Wood Group PLC, 
 Aberdeen, to provide engineering and equipment for a steam methane reformer 
 as ...",3 Jul 2018
"Petronas helps realise my dream, says petrol station dealer","Timothy helps his mother run the Petronas petrol station. The businesswoman 
 and her son standing proud at the front of the Mesra shop of the station. 
 KUCHING: ...",3 Jul 2018
Carrefour and Tesco join hands in strategic alliance,"DRUM roll please – Hisham Albakri has not one, not two, but four children 
 who have studied in UTP (Universiti Teknologi PETRONAS).",3 Jul 2018
Kabar Terbaru Yamaha Petronas dan Masa Depan Pedrosa - Kompas.com,"JAKARTA, KOMPAS.com - Kabar simpang siur mengenai kehadiran tim satelit 
 Yamaha terbaru nampaknya akan segera menemui titik terang. Tim SIC Petronas 
 yang ...",4 Jul 2018
Barakah dapat lanjutan kontrak saluran paip gas Petronas,"... kontrak sehingga 30 November 2018 bagi melaksanakan kerja-kerja 
 pembaikan dan penyelenggaraan saluran paip gas Sabah Sarawak daripada 
 Petronas Gas Bhd.",4 Jul 2018
"MotoGP, SIC replaces Team Nieto: the Yamaha-Petronas deal is done","MotoGP, SIC replaces Team Nieto: the Yamaha-Petronas deal is done. Aspar 
 Martinez will stay on as sporting advisor. The Sepang International Circuit 
 team ...",5 Jul 2018
Petronas appoints Ainul Azhar to its board,"According to a press statement issued by Petronas, Ainul Azhar was 
 previously the chairman and director of Schlumberger Malaysia.",6 Jul 2018
Ainul Azhar dilantik Ahli Lembaga Pengarah PETRONAS,"KUALA LUMPUR: PETRONAS mengumumkan pelantikan Ainul Azhar Ainul Jamal 
 sebagai Ahli Lembaga Pengarah berkuat kuasa 15 Mei 2018. Ainul Azhar 
 sebelum ini ...",6 Jul 2018
Yamaha-Petronas Akhirnya Punya Tempat di MotoGP 2019 - Kompas.com,"Mereka nantinya akan dengan menggunakan mesin Yamaha (Yamaha-Petronas). 
 ""Angel Nieto Racing Team (ANRT) dan Sirkuit Internasional Sepang (SIC) pada 
 prinsipnya ...",6 Jul 2018
PETRONAS cari Jurutera Bendalir Litar,"KUALA LUMPUR: Unit Petroliam Nasional Bhd (PETRONAS), Petronas Lubricants 
 ... Juara Dunia empat kali FIA Formula One, Mercedes-AMG Petronas 
 Motorsport.",8 Jul 2018
Ahmad Afif ungguli pusingan kedua,"Pelumba Petronas Sprinta Yamaha CKJ itu bermula di petak ketiga di Litar 
 MAEPS dan melonjak ke kedudukan kedua untuk berada di belakang penunggang 
 petak ...",8 Jul 2018
"Petronas must comply with Sarawak's laws, says Awang Tengah","Deputy Chief Minister Datuk Amar Awang Tengah Ali Hasan, who tabled the 
 bill to amend the Oil Mining Ordinance, said Petronas would not be exempted 
 from ...",10 Jul 2018
20 Jahre danach: Porsche LMP2000 öffentlich zu sehen!,"Rossi bei Petronas: In zwei Monaten so viele Teamkollegen wie in 15 Jahren 
 ... Rossi bei Petronas: In zwei Monaten so viele Teamkollegen wie in 15 
 Jahren.",12 Jul 2018
43 from Terengganu score prestigious scholarship from ...,"“The Petronas scholarship is a prestigious award. ... elated Azrul Hakim 
 during the Petronas Education Sponsorship Programme 2018 (PESP) 
 prize-giving event.",15 Jul 2018
PETRONAS hires former Shell marketer Ben Mahmud,"PETRONAS has confirmed the appointment to A+M, adding that he will report 
 to PETRONAS, VP, marketing, Dato' Sri Syed Zainal Abidin Bin Syed Mohamed 
 Tahir. Syed ...",17 Jul 2018
Towering hypocrisy over the trillion-ringgit debt hole,"During Dr Mahathir Mohamad's first tenure, Petronas had to build what was 
 then the tallest building Dayabumi in the 1980s and then, the Petronas Twin 
 Towers ...",18 Jul 2018
Perunding Ranhill Worley secures contract from Petronas JV ...,"KPOC is a joint operating company where Petronas Carigali Sdn Bhd holds a 
 40% stake while Conoco Philips Sabah Gas Ltd and Shell Energy Asia Ltd own 
 a 30% ...",18 Jul 2018
Petronas Twin Towers’ owner denies building new skyscraper,"KUALA LUMPUR, July 19 — The company that owns the iconic Petronas Twin 
 Towers has clarified that it is not currently building a new skyscraper, ...",19 Jul 2018
Azmin: End of Petronas if royalty set at 20pct gross value,"PARLIAMENT | Economic Affairs Minister Mohamed Azmin Ali warned that 
 Petronas may cease operations if it accedes to demands for the 20 percent 
 oil royalty ...",24 Jul 2018
K+N selected as logistics partner for PETRONAS,"Under the agreement, Kuehne + Nagel will assume end-to-end integrated 
 supply chain responsibilities for PETRONAS. Malaysia is the world's 
 third-largest ...",24 Jul 2018
Petronas secures 25% of LNG Canada – Surrey Now-Leader,"Malaysian oil and gas giant Petronas has become the holder of a 25 per cent 
 stake in the LNG Canada project. The deal makes Petronas the 
 second-largest ...",24 Jul 2018
"Khazanah, Petronas and PNB proposed to be moved to PM's ...","There are proposals for key government-linked companies (GLCs) namely 
 Khazanah Nasional, Petronas and Permodalan Nasional Bhd (PNB) to be moved 
 to the Prime ...",26 Jul 2018
"Khazanah, Petronas, PNB dicadang diletak bawah JPM","KEMASKINI | Terdapat cadangan agar syarikat berkaitan kerajaan (GLC) iaitu 
 Khazanah Nasional, Petronas dan Permodalan Nasional Bhd (PNB) diletakkan di 
 bawah ...",26 Jul 2018
Yoursay: Oil states left high and dry with royalty reversal?,"Putrajaya and the states get five percent, and except for Petronas 
 Carigali, Petronas does not share capital expenditure except when it is 
 gallivanting around ...",27 Jul 2018
"Don't treat Sabah as an afterthought, Tangau tells Petronas","KOTA KINABALU: “Don't make Sabah an afterthought,” Deputy Chief Minister, 
 Datuk Seri Panglima Wilfred Madius Tangau, told Petronas yesterday.",27 Jul 2018
Simone Corsi im Hafen der Ehe – «Game Over»,"Petronas SRT. 10.8K subscribers. 2021 Styrian GP Highlights: Moto2. Info. 
 Shopping. Tap to unmute. More videos. More videos. Your browser can't play 
 this ...",27 Jul 2018
Petronas launches new vendor devt scheme with 18 partners,"Petronas president and group CEO Tan Sri Wan Zulkiflee Wan Ariffin (left) 
 and Minister of International Trade and Industry Darell Leiking with ...",31 Jul 2018
PETRONAS perkukuh program pembangunan vendor,"KUALA LUMPUR: PETRONAS melancarkan skim pembangunan vendor baharunya, 
 dikenali sebagai VDPx di bawah Program Pembangunan Vendor (VDP) sedia ada 
 untuk ...",31 Jul 2018
Ahmad Nizam appointed Petronas chairperson,"Veteran oil and gas executive Ahmad Nizam Salleh has been appointed the new 
 Petronas chairperson. Nizam's appointment was announced in a statement by 
 the ...",1 Aug 2018
Petronas keen to invest in Philippine LNG hub,"PETROLIAM Nasional Bhd (Petronas) has held initial discussions with the 
 Philippine National Oil Company (PNOC) to invest in a planned US$2 billion 
 liquefied ...",1 Aug 2018
Ahmad Nizam dilantik Pengerusi PETRONAS,"Beliau pernah berkhidmat dan menyandang pelbagai jawatan sepanjang 
 kerjayanya di dalam PETRONAS. ""Tan Sri Wan Zulkiflee Wan Ariffin kekal 
 sebagai Presiden dan ...",1 Aug 2018
"Khazanah, Petronas kekal bawah JPM","KUALA LUMPUR: Khazanah Nasional Berhad (Khazanah) dan Petronas akan kekal 
 di bawah Jabatan Perdana Menteri (JPM). Menteri Hal Ehwal Ekonomi, ...",1 Aug 2018
Petronas to create new 'green lung' in Bintulu,"BINTULU: Petronas Carigali Sarawak Gas (SK Gas) will collaborate with 
 Bintulu Development Authority (BDA) and Universiti Putra Malaysia (UPM) 
 Bintulu Campus ...",1 Aug 2018
Chance to study abroad,"As such, a year after Petronas was established in 1974, it implemented the 
 Petronas Education Sponsorship Programme (PESP) to invest in education and 
 human ...",1 Aug 2018
Ahmad Nizam is new chairman of Petronas,"Ahmad Nizam, 63, has worked in Petronas since 1981. From 2010 to 2015, he 
 was the managing director/CEO of South Africa-based Engen Ltd, an 80%-owned 
 subsidiary ...",2 Aug 2018
PETRONAS serah LNG kargo pertama ke Hokkaido Electric,"GAMBAR hiasan. KUALA LUMPUR: PETRONAS menerusi anak syarikatnya, Malaysia 
 LNG Sdn Bhd (MLNG), menyerahkan kargo gas asli cecair ( ...",2 Aug 2018
Sarawakians have a right to their own oil,"The PDA created Petroliam Nasional Bhd (Petronas). Nevertheless, as an 
 international legal document, the Malaysia Agreement supersedes the PDA and 
 the ...",4 Aug 2018
Bekas pengarah Petronas Carigali didakwa terima wang ...,"Seorang bekas pengarah syarikat cari gali dan bekas pembantu teknikal 
 Petronas Carigali Sdn Bhd yang sebelum ini dituduh membuat tuntutan 
 palsu, ...",6 Aug 2018
"Former company director, ex-Petronas Carigali employee ...","KUALA LUMPUR: A former director of an oil exploration company and a former 
 technical assistant with Petronas Carigali Sdn Bhd, both already charged 
 with ...",7 Aug 2018
Saudi Aramco and Petronas approach banks to replace short-term loans,"DUBAI/HONG KONG: Saudi Aramco and Malaysia's Petronas have approached banks 
 to replace a short-term $8 billion loan raised earlier this year for a 
 joint ...",7 Aug 2018
Malaysia LNG exports hit 4-yr low on pipeline issues - sources,"... * LNG export volumes fall to 4-year low in July. * Petronas yet to 
 resume ops at gas pipeline after leak - source. * Petronas says no 
 disruption to ...",7 Aug 2018
New Petronas chairman Ahmad Nizam quits WZ Satu's board,"KUALA LUMPUR (Aug 7): Datuk Ahmad Nizam Salleh, the newly appointed 
 chairman of Petroliam Nasional Bhd (Petronas), has quit the board of 
 construction and ...",7 Aug 2018
Cricket - Pope ready to emulate England team mate Curran,"DRUM roll please – Hisham Albakri has not one, not two, but four children 
 who have studied in UTP (Universiti Teknologi PETRONAS).",7 Aug 2018
Cover Story: Lessons from Venezuela,"Last year, Petronas paid the federal government a dividend of RM16 billion 
 or 42.4% of its net profit of RM37.7 billion. That was the lowest dividend 
 paid since ...",9 Aug 2018
Petronas Lubricants to begin India plant operation in October,"Petronas Lubricants International Sdn Bhd (PLI) is expected to begin 
 operation of its new plant in India this October. Currently, the company's 
 blending ...",10 Aug 2018
Petronas makes an entry into Senegal,"Petronas said the farm-in is aligned with Petronas' upstream strategy to 
 grow its exploration portfolio in West Africa, where it is operator of an 
 ultra-deep ...",13 Aug 2018
"HSL wins Petronas MRSM contract in Bintulu, order book ...","Petronas initiated the Mara Junior Science College (MRSM) as part of its 
 Corporate Social Investment programme in the area of education and human 
 capital. “This ...",15 Aug 2018
Petronas Chemicals catat untung RM1.38 bilion,"KUALA LUMPUR: Petronas Chemicals Group Bhd (PCGB) mencatatkan untung bersih 
 yang lebih tinggi sebanyak RM1.38 bilion pada suku kedua berakhir 30 Jun 
 2018, ...",15 Aug 2018
Mercedes-AMG Petronas Motorsport round out F1 Esports Series team,"Mercedes-AMG Petronas Motorsport has announced the remaining drivers of its 
 Formula One team along with the launch of an esports division as 
 Mercedes-AMG ...",15 Aug 2018
Petronas Dagangan eyes 30pc non-petrol sales in 3 years,"KUALA LUMPUR: Petronas Dagangan Bhd has targeted to increase non-petrol 
 sales contribution to its overall revenue to 30 per cent over the next two 
 to three ...",15 Aug 2018
"Idham Chalid, Kiai Kalsel Penyambung Lidah Perjuangan","Rumor MotoGP: Dovizioso Duet dengan Rossi di Petronas · Teknologi · 
 Teknologi Informasi Sains Telekomunikasi Otomotif. BERITA TERBARU ...",17 Aug 2018
Mercedes and F1 partner Petronas discussing new fuel projects,"Mercedes and its Formula 1 fuel and lubricants supplier Petronas have been 
 discussing how they can work together in other areas of motorsport using ...",19 Aug 2018
Report: Former premier Abdullah expected to be dropped as ...,"PETALING JAYA: Former premier Tun Abdullah Ahmad Badawi is expected to take 
 leave from his role as advisor in Petroliam Nasional Bnd (Petronas) 
 soon, ...",20 Aug 2018
Moody's affirms PETRONAS A1 ratings; outlook stable,"(File pix) Moody's Investors Service has affirmed the A1 domestic issuer 
 and foreign currency senior unsecured ratings of Petroliam Nasional Bhd 
 (Petronas), ...",20 Aug 2018
Petronas Chemicals to venture into specialty chemicals,"Deputy Minister of International Trade & Industry, Dr Ong Kian Ming and 
 Petronas president & group CEO Tan Sri Wan Zulkiflee Wan Ariffin at the 
 launch of ...",21 Aug 2018
Report: Pak Lah to take leave from role as Petronas adviser,"PETALING JAYA: Former prime minister Tun Abdullah Ahmad Badawi is expected 
 to take leave from his role as adviser in Petroliam Nasional Bhd (Petronas) 
 soon, ...",21 Aug 2018
PETRONAS enggan ulas tamat kontrak Tun Abdullah,"KUALA LUMPUR: PETRONAS enggan mengulas laporan bahawa perkhidmatan bekas 
 Perdana Menteri Tun Abdullah Ahmad Badawi sebagai penasihat syarikat minyak 
 negara ...",21 Aug 2018
Petronas mum over Pak Lah's termination,"KUALA LUMPUR: Petronas is keeping mum on news reports that former prime 
 minister Tun Abdullah Ahmad Badawi will take leave of his role as advisor 
 in the ...",21 Aug 2018
PETRONAS manfaat aspenONE optimum keuntungan RAPID,"KUALA LUMPUR: PETRONAS mengguna pakai perisian kejuruteraan, rantaian 
 bekalan petroleum dan pengurusan aspenONE, yang dibangunkan Aspen 
 Technology Inc bagi ...",23 Aug 2018
MotoGP: Petronas To Sponsor New Yamaha Satellite Team Of ...,"PETRONAS AND SEPANG INTERNATIONAL CIRCUIT TAKE ON MOTOGP. Silverstone, 
 United Kingdom, 24th August 2018 – Sepang International Circuit (SIC) is 
 delighted to ...",24 Aug 2018
PETRONAS sah penaja rasmi pasukan MotoGP pertama negara,"SILVERSTONE: Syarikat petroleum negara, PETRONAS sah menjadi penaja utama 
 bagi pasukan sulung Malaysia dalam kelas MotoGP dengan slot pelumba diisi 
 Franco ...",24 Aug 2018
MotoGP negara dapat nama,"NAMA bagi pasukan pertama negara dalam kelas MotoGP musim depan adalah 
 PETRONAS Yamaha Sepang Racing manakala Moto2 dan Moto3 adalah PETRONAS 
 Sepang Racing.",24 Aug 2018
"Selamat Datang Di MotoGP, PETRONAS Yamaha Sepang Racing Team !","Seperti yang diduga sebelumnya, murid Valentino Rossi, Franco Morbidelli, 
 akan jadi pembalap utama di Petronas Yamaha Sepang Racing Team.",25 Aug 2018
Taipei 101: Exploring one of the tallest buildings in the world,"The previous title holder was the Petronas Towers in Kuala Lumpur, which as 
 you'd expect has fewer floors (88 total). Perhaps surprisingly, the 
 record ...",25 Aug 2018
Romano Fenati: 2019 im Forward-Team auf MV Augusta,"Petronas SRT. 10.7K subscribers. 2021 Styrian GP Highlights: Moto2. Info. 
 Shopping. Tap to unmute. More videos. More videos. Your browser can't play 
 this ...",26 Aug 2018
"Maybank, Petronas stocks push KLCI to higher close","KUALA LUMPUR: Blue chips closed higher on Monday, underpinned by fund 
 buying of Maybank, Public Bank and Petronas-linked stocks amid a more 
 cautious broader ...",27 Aug 2018
Petronas unveils Cerita Kita murals by MARA art students for ...,"Petronas has unveiled a series of murals in conjunction with the upcoming 
 National Day and Malaysia Day celebrations on August 31 and September 
 16, ...",28 Aug 2018
Petronas looking for F1 fluid engineer,"PETRONAS, through its wholly-owned subsidiary Petronas Lubricants ... 
 products for four-time FIA Formula One champion, Mercedes-AMG Petronas 
 Motorsport.",28 Aug 2018
Petronas confirmed as farmin partner to FAR blocks off Gambia,"Petronas will take a 40% interest in contiguous offshore petroleum licences 
 A2 and A5 in return for funding 80% of the exploration well costs of the 
 forthcoming ...",28 Aug 2018
"Petronas to pay govt RM24b dividends for 2018, 50% more ...","KUALA LUMPUR (Aug 30): Petroliam Nasional Bhd (Petronas), a key contributor 
 to government coffers, will raise its dividend payment to the government by 
 50% ...",30 Aug 2018
"Petronas awaits federal govt decision over oil royalty issue and regulatory 
 rights in Sarawak","President and chief executive officer Tan Sri Wan Zulkiflee Wan Ariffin 
 also said Petronas was in discussions with Petroleum Sarawak Bhd on 
 mutually ...",30 Aug 2018
Petronas seeks university help in Formula 1 fuel fight,"Mercedes fuel and lubricant supplier Petronas is turning to 'new 
 chemistries' and radical ideas from universities to help the Formula 1 team 
 in its title ...",30 Aug 2018
"Petronas, Shell, Petron - all supply petrol, diesel for government official 
 vehicles","Petronas, Shell, Petron - all supply petrol, diesel for government official 
 vehicles ... KUALA LUMPUR: Petron Fuel International Sdn Bhd is not the 
 sole supplier ...",30 Aug 2018
[PHOTOS] 7 New Murals By PETRONAS You Should Check ...,"PETRONAS unveiled a series of mural paintings in conjunction with National 
 and Malaysia Day. In collaboration with students from Universiti Teknologi 
 MARA's ...",30 Aug 2018
Petronas sees profit after tax reach RM26.6 billion for 1H,"Wan Zulkiflee Wan Ariffin (second left) and Petronas chairman Datuk Ahmad 
 Nizam Salleh (middle) presenting the Petronas Group Financial Report 
 Announcement ...",31 Aug 2018
Greenlight for Petron to supply fuel undermines Petronas ...,"Petronas and Shell are currently fuel providers for government vehicles, 
 but a circular from MOF yesterday added Petron as a third supplier. Najib 
 said Petronas ...",31 Aug 2018
Will oil royalty finish off Malaysia’s PETRONAS?,"This undated handout picture provided by PETRONAS shows their Sabah gas 
 platform off the coast of Sabah, on northern Borneo island. (PETRONAS 
 Malaysia / AFP ...",31 Aug 2018
Lantik Petron timbul konflik kepentingan - Najib,"Adakah wajar jika Petronas sahaja jadi pengedar minyak kepada kenderaan 
 rasmi kerajaan kerana Petronas milik negara dan rakyat Malaysia? Sinar 
 Harian.",31 Aug 2018
Petronas Global R&T Centre part of PLI expansion – greater ...,"Petronas said that the centre is expected to enhance its ongoing work with 
 over 45 automotive original equipment manufacturers (OEM) in designing 
 engines and ...",2 Sep 2018
Petronas to provide input to attract O&G investments,"Petroliam Nasional Bhd (Petronas) has given its commitment to provide the 
 necessary input to all oil and gas (O&G) stakeholders, particularly on 
 the ...",3 Sep 2018
Hard work pays off for Petronas education sponsorship recipient,"When I was offered the Petronas Education Sponsorship Programme (PESP) to 
 pursue Chemical Engineering at Universiti Teknologi PETRONAS (UTP), I 
 accepted it ...",3 Sep 2018
CGG Develops A Centre For Advanced Imaging For ...,"CGG and PETRONAS Carigali Sdn Bhd (PETRONAS Carigali), a wholly-owned 
 subsidiary of Petroliam Nasional Berhad (PETRONAS), have agreed on a 
 collaboration to ...",5 Sep 2018
Petronas lets contract for Melaka refining complex,"Petronas, through a contractor, has let a contract to ABB Ltd., Zurich, to 
 modify existing and install new electrical systems and an electrical 
 network ...",5 Sep 2018
